Date,Well_ID,DTW_ft,LSE_ft,WL_elev_ft,P_ft,Temp_mean_F
1981-12-01,MM_RC136,11.64,3850.3,3838.66,0.0,44.11539851
1982-01-01,MM_RC136,12.24,3850.3,3838.06,0.0,36.81228629
1982-02-01,MM_RC136,13.34,3850.3,3836.96,0.0,47.71498112
1982-03-01,MM_RC136,13.34,3850.3,3836.96,0.0,51.88049095
1982-04-01,MM_RC136,12.64,3850.3,3837.66,0.0,62.51432439999999
1982-05-01,MM_RC136,12.04,3850.3,3838.26,0.0,62.85771219
1982-06-01,MM_RC136,12.24,3850.3,3838.06,0.0,75.24163618
1982-07-01,MM_RC136,11.34,3850.3,3838.96,0.00036808444432299996,82.88400069
1982-08-01,MM_RC136,11.44,3850.3,3838.86,0.0,80.96876001
1982-09-01,MM_RC136,9.94,3850.3,3840.36,6.951638859999999e-05,68.70656
1982-10-01,MM_RC136,11.14,3850.3,3839.16,0.0,56.18871573
1982-11-01,MM_RC136,11.14,3850.3,3839.16,0.0,46.33166536
1982-12-01,MM_RC136,11.34,3850.3,3838.96,0.004635602374183,38.68329036
1983-01-01,MM_RC136,11.84,3850.3,3838.46,0.0,48.95213293
1983-02-01,MM_RC136,12.04,3850.3,3838.26,0.0,45.60413501
1983-03-01,MM_RC136,12.44,3850.3,3837.86,0.000398085324319,59.7482516
1983-04-01,MM_RC136,11.94,3850.3,3838.36,0.0,49.03697427
1983-05-01,MM_RC136,11.34,3850.3,3838.96,0.0,58.40741219
1983-06-01,MM_RC136,11.84,3850.3,3838.46,0.0,74.34554909999999
1983-07-01,MM_RC136,10.84,3850.3,3839.46,0.0,82.08262901
1983-08-01,MM_RC136,11.34,3850.3,3838.96,0.0,78.34887831
1983-09-01,MM_RC136,10.54,3850.3,3839.76,1.8631342141e-05,74.69704859999999
1983-10-01,MM_RC136,11.44,3850.3,3838.86,0.0,65.65118684
1983-11-01,MM_RC136,11.74,3850.3,3838.56,0.0,53.90921089
1983-12-01,MM_RC136,11.34,3850.3,3838.96,0.0,42.69813887
1984-01-01,MM_RC136,12.84,3850.3,3837.46,0.0,45.57424253
1984-02-01,MM_RC136,12.44,3850.3,3837.86,0.0,50.09051863
1984-03-01,MM_RC136,13.14,3850.3,3837.16,0.0,57.71617861
1984-04-01,MM_RC136,11.94,3850.3,3838.36,0.0,60.97919047
1984-05-01,MM_RC136,11.34,3850.3,3838.96,0.006491660949919,76.98414947
1984-06-01,MM_RC136,10.74,3850.3,3839.56,0.0018032927868,77.55952434
1984-07-01,MM_RC136,10.24,3850.3,3840.06,0.0,80.11792790000001
1984-08-01,MM_RC136,9.94,3850.3,3840.36,0.0027733805731,76.43898545
1984-09-01,MM_RC136,9.94,3850.3,3840.36,0.0,79.87749659999999
1984-10-01,MM_RC136,10.04,3850.3,3840.26,0.0,61.70946751
1984-11-01,MM_RC136,10.44,3850.3,3839.86,0.0,56.06505691
1984-12-01,MM_RC136,10.64,3850.3,3839.66,0.07468462459364,33.16796394
1985-01-01,MM_RC136,11.64,3850.3,3838.66,0.0,29.20181956
1985-02-01,MM_RC136,12.84,3850.3,3837.46,0.0,46.94996396
1985-03-01,MM_RC136,11.34,3850.3,3838.96,0.016914839590371,47.32764862
1985-04-01,MM_RC136,11.24,3850.3,3839.06,0.0,65.05943609
1985-05-01,MM_RC136,10.54,3850.3,3839.76,0.0,60.70788779
1985-06-01,MM_RC136,9.74,3850.3,3840.56,2.0599417602000005e-05,80.98983091
1985-07-01,MM_RC136,9.54,3850.3,3840.76,4.0968669458000006e-05,82.41454758
1985-08-01,MM_RC136,8.84,3850.3,3841.46,0.000796170648638,79.53032832
1985-09-01,MM_RC136,8.04,3850.3,3842.26,0.0065947660374970005,74.56484249
1985-10-01,MM_RC136,8.74,3850.3,3841.56,0.008796643896617001,61.3275325
1985-11-01,MM_RC136,5.74,3850.3,3844.56,0.0,44.66715211
1985-12-01,MM_RC136,9.74,3850.3,3840.56,0.0,35.06486145
1986-01-01,MM_RC136,10.74,3850.3,3839.56,0.0,41.93133641
1986-02-01,MM_RC136,10.54,3850.3,3839.76,0.0,54.32859289
1986-03-01,MM_RC136,10.14,3850.3,3840.16,0.006313735828289001,45.39941536
1986-04-01,MM_RC136,9.84,3850.3,3840.46,0.0,65.70289827
1989-04-01,MM_RC136,8.870000000000001,3850.3,3841.43,0.0,65.77847643999999
1989-05-01,MM_RC136,7.5,3850.3,3842.8,0.0,65.59457001
1989-06-01,MM_RC136,8.495,3850.3,3841.8050000000003,0.0,77.176759475
1989-07-01,MM_RC136,7.0,3850.3,3843.3,0.0,86.92750214
1989-08-01,MM_RC136,6.7,3850.3,3843.6,0.000238851211258,77.13504106
1989-09-01,MM_RC136,6.8,3850.3,3843.5,0.0,67.57901349
1989-10-01,MM_RC136,6.9,3850.3,3843.4,0.0,70.12442043
1989-11-01,MM_RC136,7.9,3850.3,3842.4,0.0,57.14112083
1989-12-01,MM_RC136,8.1,3850.3,3842.2,0.0,43.81414972
1990-01-01,MM_RC136,8.5,3850.3,3841.8,0.0,48.86616796
1990-02-01,MM_RC136,9.67,3850.3,3840.63,0.00013903277719999997,45.420240129999996
1990-03-01,MM_RC136,9.0,3850.3,3841.3,0.0,41.77265357
1990-04-01,MM_RC136,8.6,3850.3,3841.7,0.0,68.33631755
1990-05-01,MM_RC136,8.2,3850.3,3842.1,0.0,75.71177834
1990-06-01,MM_RC136,7.4,3850.3,3842.9,0.0,83.10184726
1990-07-01,MM_RC136,7.6,3850.3,3842.7,0.02436878669113,76.54462222
1990-08-01,MM_RC136,8.1,3850.3,3842.2,0.00013662962014600002,72.92555044
1990-09-01,MM_RC136,8.4,3850.3,3841.9,0.002207496836644,73.23053765
1990-10-01,MM_RC136,8.1,3850.3,3842.2,0.0,62.73632217
1990-11-01,MM_RC136,8.7,3850.3,3841.6,0.0,54.82375678
1990-12-01,MM_RC136,8.9,3850.3,3841.4,0.000184042180495,53.71608293
1991-01-01,MM_RC136,9.3,3850.3,3841.0,0.0,43.1814758
1991-02-01,MM_RC136,10.370000000000001,3850.3,3839.93,0.0,52.811166305
1991-03-01,MM_RC136,9.4,3850.3,3840.9,0.0,50.15753751
1991-04-01,MM_RC136,9.3,3850.3,3841.0,0.0,55.31010575
1991-05-01,MM_RC136,9.0,3850.3,3841.3,0.0,70.37593869999998
1991-06-01,MM_RC136,8.8,3850.3,3841.5,0.0,71.44288217
1991-07-01,MM_RC136,8.8,3850.3,3841.5,0.031715494887513004,73.04291219
1991-08-01,MM_RC136,8.4,3850.3,3841.9,0.000551874209161,74.67501109
1991-09-01,MM_RC136,8.3,3850.3,3842.0,0.0,69.34045718
1991-10-01,MM_RC136,8.3,3850.3,3842.0,0.0,64.08693361
1991-11-01,MM_RC136,8.5,3850.3,3841.8,0.002337035735153,54.70905475
1991-12-01,MM_RC136,9.0,3850.3,3841.3,0.0,42.71542853
1992-01-01,MM_RC136,10.2,3850.3,3840.1,0.0,36.3129943
1992-02-01,MM_RC136,10.370000000000001,3850.3,3839.93,0.0,46.878150385
1992-03-01,MM_RC136,9.1,3850.3,3841.2,0.0,56.72048367
1992-04-01,MM_RC136,8.9,3850.3,3841.4,0.0,65.62265144
1992-05-01,MM_RC136,8.4,3850.3,3841.9,6.2083085e-06,69.88985036
1992-06-01,MM_RC136,8.4,3850.3,3841.9,0.0,77.32555506
1992-07-01,MM_RC136,8.0,3850.3,3842.3,0.0,81.0339018
1992-08-01,MM_RC136,7.7,3850.3,3842.6,0.0,79.96780823
1992-09-01,MM_RC136,7.8,3850.3,3842.5,0.052284022196408014,75.60934182
1992-10-01,MM_RC136,8.1,3850.3,3842.2,0.0,67.04811899
1993-01-01,MM_RC136,9.77,3850.3,3840.53,0.000558084684319,46.27836716
1993-02-01,MM_RC136,9.3,3850.3,3841.0,0.007089393642312002,51.36896826
1993-03-01,MM_RC136,8.3,3850.3,3842.0,1.8631342141e-05,54.68533644
1993-04-01,MM_RC136,8.2,3850.3,3842.1,0.0,53.07630014
1993-05-01,MM_RC136,8.2,3850.3,3842.1,0.0,72.27377435
1993-06-01,MM_RC136,7.5,3850.3,3842.8,0.0,84.82884229999998
1993-07-01,MM_RC136,8.0,3850.3,3842.3,0.010340597470778,79.24404682
1993-08-01,MM_RC136,10.1,3850.3,3840.2,0.00252755322308,76.71176679999998
1993-09-01,MM_RC136,7.9,3850.3,3842.4,0.0,66.30370147
1993-10-01,MM_RC136,7.7,3850.3,3842.6,0.0,66.41911152
1993-11-01,MM_RC136,7.8,3850.3,3842.5,0.0019552329290370004,45.10178212
1993-12-01,MM_RC136,8.1,3850.3,3842.2,0.0,43.41539618
1994-01-01,MM_RC136,8.8,3850.3,3841.5,0.0,44.67138401
1994-02-01,MM_RC136,8.969999999999999,3850.3,3841.33,0.013546651063179002,46.973195235000006
1994-03-01,MM_RC136,8.4,3850.3,3841.9,1.2596032948999997e-05,52.19631749
1994-04-01,MM_RC136,8.3,3850.3,3842.0,0.0,65.39050477
1994-05-01,MM_RC136,8.3,3850.3,3842.0,0.0,74.10227157
1994-06-01,MM_RC136,7.4,3850.3,3842.9,0.0,85.23804374
1994-07-01,MM_RC136,7.8,3850.3,3842.5,0.0,85.37971178
1994-08-01,MM_RC136,10.0,3850.3,3840.3,0.002207496836644,80.91077864
1994-09-01,MM_RC136,6.7,3850.3,3843.6,0.0,73.30007439
1994-10-01,MM_RC136,6.6,3850.3,3843.7,0.008619021107111,53.07549362
1994-11-01,MM_RC136,7.9,3850.3,3842.4,0.0,49.10948367
1994-12-01,MM_RC136,8.2,3850.3,3842.1,0.0,44.20348753
1995-01-01,MM_RC136,8.8,3850.3,3841.5,0.0,47.37941942
1995-02-01,MM_RC136,9.57,3850.3,3840.73,0.008396365247738001,56.980522435
1995-03-01,MM_RC136,8.7,3850.3,3841.6,0.0,58.03376004
1995-04-01,MM_RC136,8.8,3850.3,3841.5,0.0,61.49129633
1995-05-01,MM_RC136,8.8,3850.3,3841.5,0.0,71.06049171
1995-06-01,MM_RC136,7.5,3850.3,3842.8,0.0,82.16194932
1995-07-01,MM_RC136,8.8,3850.3,3841.5,0.0047176172961220005,83.81998784
1995-08-01,MM_RC136,8.8,3850.3,3841.5,0.0022509699127510004,78.9995757
1995-09-01,MM_RC136,7.2,3850.3,3843.1,0.023591025802186,68.8729137
1995-10-01,MM_RC136,7.5,3850.3,3842.8,0.0,62.38428881
1995-11-01,MM_RC136,7.9,3850.3,3842.4,0.0,57.51548525
1995-12-01,MM_RC136,8.1,3850.3,3842.2,0.0,50.94791374
1996-01-01,MM_RC136,8.7,3850.3,3841.6,0.0,49.90835865
1996-02-01,MM_RC136,9.370000000000001,3850.3,3840.93,0.0,54.102937745
1996-03-01,MM_RC136,8.5,3850.3,3841.8,0.0,50.14675195
1996-04-01,MM_RC136,7.7,3850.3,3842.6,0.0,53.91232374
1996-06-01,MM_RC136,7.5,3850.3,3842.8,0.000292602829584,74.85020307
1996-07-01,MM_RC136,7.4,3850.3,3842.9,0.002679481282032,76.12824235
1996-08-01,MM_RC136,7.6,3850.3,3842.7,0.002053007954602,81.47323359
1996-09-01,MM_RC136,7.5,3850.3,3842.8,0.00758598965592,66.30284004
1996-10-01,MM_RC136,7.5,3850.3,3842.8,0.0016556226274829998,70.39279252
1996-11-01,MM_RC136,9.5,3850.3,3840.8,0.0,56.50656924
1996-12-01,MM_RC136,9.7,3850.3,3840.6,0.0,51.64928135
1997-01-01,MM_RC136,10.8,3850.3,3839.5,0.0,38.50649253
1997-02-01,MM_RC136,11.0,3850.3,3839.3,0.0,40.25835968
1997-03-01,MM_RC136,10.0,3850.3,3840.3,0.0,52.15841791
1997-04-01,MM_RC136,9.8,3850.3,3840.5,0.0,58.1921444
1997-05-01,MM_RC136,10.0,3850.3,3840.3,0.0,74.52855315
1997-06-01,MM_RC136,8.2,3850.3,3842.1,0.005742810611999001,70.14583818
1997-07-01,MM_RC136,8.8,3850.3,3841.5,0.0,84.88975816
1997-08-01,MM_RC136,9.0,3850.3,3841.3,0.006722161527913001,77.34046429
1997-09-01,MM_RC136,8.4,3850.3,3841.9,0.0,80.04781683
1997-10-01,MM_RC136,8.9,3850.3,3841.4,0.0,54.51887760000001
1997-11-01,MM_RC136,9.5,3850.3,3840.8,0.0,43.1085393
1998-01-01,MM_RC136,9.3,3850.3,3841.0,0.0,40.02833927
1998-02-01,MM_RC136,9.9,3850.3,3840.4,0.000161479270747,51.32733316
1998-03-01,MM_RC136,10.0,3850.3,3840.3,0.031919090323127994,56.9327056
1998-04-01,MM_RC136,9.9,3850.3,3840.4,0.0,57.98539183
1998-05-01,MM_RC136,9.9,3850.3,3840.4,0.0,61.98052244
1998-06-01,MM_RC136,8.6,3850.3,3841.7,0.0,75.90835865
1998-07-01,MM_RC136,8.7,3850.3,3841.6,0.0,88.29324742
1998-08-01,MM_RC136,8.4,3850.3,3841.9,0.0,78.61511123
1998-10-01,MM_RC136,8.5,3850.3,3841.8,0.0,73.49940003
1998-11-01,MM_RC136,8.1,3850.3,3842.2,0.0,54.07703318
1998-12-01,MM_RC136,8.4,3850.3,3841.9,0.0,45.694619
1999-01-01,MM_RC136,9.4,3850.3,3840.9,0.0,45.28851565
1999-02-01,MM_RC136,10.0,3850.3,3840.3,0.0,53.19884688
1999-03-01,MM_RC136,9.7,3850.3,3840.6,0.0,54.82261291
1999-04-01,MM_RC136,9.1,3850.3,3841.2,0.0,59.96516132
1999-05-01,MM_RC136,9.0,3850.3,3841.3,0.0,69.39126641
1999-06-01,MM_RC136,8.2,3850.3,3842.1,0.0,73.71842429
1999-07-01,MM_RC136,8.2,3850.3,3842.1,4.4610488224000014e-05,78.75823964
1999-08-01,MM_RC136,7.2,3850.3,3843.1,0.002833217250419,80.96909396
1999-09-01,MM_RC136,8.2,3850.3,3842.1,0.000159416029,75.71713856
1999-10-01,MM_RC136,8.2,3850.3,3842.1,0.0,65.93340541
2000-01-01,MM_RC136,9.4,3850.3,3840.9,0.0,49.80164256
2000-02-01,MM_RC136,10.0,3850.3,3840.3,0.0,58.10418862
2000-03-01,MM_RC136,9.6,3850.3,3840.7,0.0,61.5572785
2000-04-01,MM_RC136,9.6,3850.3,3840.7,0.0,66.80725563
2000-05-01,MM_RC136,9.0,3850.3,3841.3,0.0,78.39315051
2000-06-01,MM_RC136,9.4,3850.3,3840.9,0.0,81.42236686
2000-08-01,MM_RC136,9.0,3850.3,3841.3,0.0,81.49513061
2000-09-01,MM_RC136,8.4,3850.3,3841.9,0.0,80.10537244
2000-10-01,MM_RC136,8.0,3850.3,3842.3,0.012259943126697998,66.22048367
2000-11-01,MM_RC136,9.0,3850.3,3841.3,0.0,47.55695565
2000-12-01,MM_RC136,9.2,3850.3,3841.1,0.0,44.47992247
2001-01-01,MM_RC136,9.4,3850.3,3840.9,0.0,42.45130609
2001-02-01,MM_RC136,10.8,3850.3,3839.5,0.0,45.71134485
2001-03-01,MM_RC136,9.8,3850.3,3840.5,0.0,55.62058058
2001-04-01,MM_RC136,9.2,3850.3,3841.1,0.0,63.16779745
2001-05-01,MM_RC136,8.8,3850.3,3841.5,0.003703253020262001,70.19613672
2001-06-01,MM_RC136,8.8,3850.3,3841.5,0.0,75.44184442
2001-07-01,MM_RC136,8.4,3850.3,3841.9,0.0,86.15406636
2001-08-01,MM_RC136,8.4,3850.3,3841.9,0.019046035732219004,80.48330781
2001-09-01,MM_RC136,8.6,3850.3,3841.7,0.000777982471391,73.1574587
2001-11-01,MM_RC136,9.4,3850.3,3840.9,0.0045798151806660005,54.93330557
2001-12-01,MM_RC136,10.0,3850.3,3840.3,0.0,35.41290519
2002-01-01,MM_RC136,10.0,3850.3,3840.3,0.0,45.30238624
2002-02-01,MM_RC136,10.0,3850.3,3840.3,0.0,49.25456941
2002-03-01,MM_RC136,11.2,3850.3,3839.1,0.0,55.96661561
2002-05-01,MM_RC136,11.2,3850.3,3839.1,0.0,74.09990309
2002-06-01,MM_RC136,11.6,3850.3,3838.7,0.0,82.54294744
2002-07-01,MM_RC136,12.0,3850.3,3838.3,3.246245348300001e-05,80.74603056
2002-08-01,MM_RC136,10.6,3850.3,3839.7,0.0,82.44611385
2002-10-01,MM_RC136,11.2,3850.3,3839.1,0.0,60.99443594
2002-11-01,MM_RC136,11.4,3850.3,3838.9,0.0,52.04354741
2002-12-01,MM_RC136,11.5,3850.3,3838.8,0.0,46.76003876
2003-01-01,MM_RC136,10.8,3850.3,3839.5,0.0,47.48887187
2003-02-01,MM_RC136,11.3,3850.3,3839.0,0.0,51.52782032
2003-03-01,MM_RC136,11.1,3850.3,3839.2,0.0,63.98052244
2003-04-01,MM_RC136,11.2,3850.3,3839.1,0.0,68.53338439
2003-05-01,MM_RC136,11.9,3850.3,3838.4,0.0,77.09104139
2003-06-01,MM_RC136,14.13,3850.3,3836.17,0.0,78.01112813
2003-07-01,MM_RC136,14.56,3850.3,3835.74,0.0,87.00556406
2003-08-01,MM_RC136,15.26,3850.3,3835.04,0.0,76.5
2003-09-01,MM_RC136,15.55,3850.3,3834.75,0.0,74.62485001
2003-10-01,MM_RC136,15.68,3850.3,3834.62,0.0,63.75883883
2003-11-01,MM_RC136,15.85,3850.3,3834.45,0.0029171549980000003,54.12365008
2003-12-01,MM_RC136,15.95,3850.3,3834.35,0.0,45.58737193
2004-01-01,MM_RC136,16.1,3850.3,3834.2,0.016003774234646998,46.80238624
2004-02-01,MM_RC136,16.31,3850.3,3833.99,0.0,40.42723625
2004-03-01,MM_RC136,16.82,3850.3,3833.48,0.0,57.92723625
2004-04-01,MM_RC136,17.06,3850.3,3833.24,0.0,60.52225626
2004-05-01,MM_RC136,17.09,3850.3,3833.21,0.0,66.63825825
2004-06-01,MM_RC136,17.39,3850.3,3832.91,0.0,82.96661561
2004-07-01,MM_RC136,17.36,3850.3,3832.94,0.0,83.68911678
2004-08-01,MM_RC136,17.16,3850.3,3833.14,2.4346819279e-05,70.20675258
2004-09-01,MM_RC136,17.01,3850.3,3833.29,0.0,77.17753623
2004-10-01,MM_RC136,17.26,3850.3,3833.04,0.0,56.10964187
2004-11-01,MM_RC136,17.11,3850.3,3833.19,0.017489084043384,41.21988371
2004-12-01,MM_RC136,17.08,3850.3,3833.22,0.0,38.85994185
2005-01-01,MM_RC136,17.12,3850.3,3833.18,0.0,41.37941942
2005-02-01,MM_RC136,17.17,3850.3,3833.13,0.0,52.61451126
2005-03-01,MM_RC136,17.35,3850.3,3832.95,8.116634199999999e-06,54.16779745
2005-04-01,MM_RC136,17.83,3850.3,3832.47,0.0,69.14345049
2005-05-01,MM_RC136,17.53,3850.3,3832.77,0.0,71.88915820000003
2005-06-01,MM_RC136,17.32,3850.3,3832.98,0.0,84.16292806
2005-07-01,MM_RC136,17.08,3850.3,3833.22,0.00360586557648,82.46619138
2005-08-01,MM_RC136,16.54,3850.3,3833.76,0.006918147993964,76.122269915
2005-09-01,MM_RC136,15.93,3850.3,3834.37,0.0,70.98330781
2005-10-01,MM_RC136,15.35,3850.3,3834.95,0.018444540888208003,62.46661561
2005-11-01,MM_RC136,15.21,3850.3,3835.09,0.0,56.01669219
2005-12-01,MM_RC136,15.36,3850.3,3834.94,0.0,43.48599179
2006-01-01,MM_RC136,15.59,3850.3,3834.71,0.0,48.50366946
2006-02-01,MM_RC136,17.155,3850.3,3833.145,0.0,54.249861445
2006-03-01,MM_RC136,16.46,3850.3,3833.84,0.0,51.98887187
2006-04-01,MM_RC136,16.75,3850.3,3833.55,0.0,72.86940352
2006-05-01,MM_RC136,16.81,3850.3,3833.49,0.0,77.06789436
2006-06-01,MM_RC136,17.04,3850.3,3833.26,0.0,86.80238624
2006-07-01,MM_RC136,17.17,3850.3,3833.13,0.008579498848534001,85.86961073
2006-08-01,MM_RC136,17.18,3850.3,3833.12,0.008983589398831999,80.084198705
2006-09-01,MM_RC136,16.72,3850.3,3833.58,0.0,71.42236686
2006-10-01,MM_RC136,16.6,3850.3,3833.7,0.032733761147765,65.32645608
2006-11-01,MM_RC136,16.46,3850.3,3833.84,0.0,54.35662607
2006-12-01,MM_RC136,16.49,3850.3,3833.81,0.0,46.1946421
2007-01-01,MM_RC136,16.63,3850.3,3833.67,0.0,35.58514687
2007-02-01,MM_RC136,16.92,3850.3,3833.38,3.985400725e-05,48.00081089
2007-03-01,MM_RC136,16.86,3850.3,3833.44,0.0,65.11191328
2007-04-01,MM_RC136,17.01,3850.3,3833.29,0.0,53.35327855
2007-05-01,MM_RC136,16.75,3850.3,3833.55,0.001040412588333,76.88088616
2007-06-01,MM_RC136,16.97,3850.3,3833.33,0.001021847162595,79.50366946
2007-07-01,MM_RC136,16.98,3850.3,3833.32,0.019832520752933003,78.23536896
2007-08-01,MM_RC136,17.0,3850.3,3833.3,7.974968100000001e-06,81.519342155
2007-09-01,MM_RC136,16.64,3850.3,3833.66,0.0,79.29751685
2007-10-01,MM_RC136,16.54,3850.3,3833.76,0.0,60.4459502
2008-01-01,MM_RC136,17.04,3850.3,3833.26,0.0,42.31828935
2008-02-01,MM_RC136,17.28,3850.3,3833.02,0.0007435083592879999,52.14480152
2008-03-01,MM_RC136,17.43,3850.3,3832.87,0.0,58.30183802
2008-04-01,MM_RC136,17.4,3850.3,3832.9,0.0,63.32501941
2008-06-01,MM_RC136,17.28,3850.3,3833.02,0.0,83.05208626
2008-07-01,MM_RC136,16.87,3850.3,3833.43,0.0,78.10050305
2008-08-01,MM_RC136,16.81,3850.3,3833.49,0.0,79.98052244
2008-09-01,MM_RC136,16.38,3850.3,3833.92,0.0,67.33707194
2008-10-01,MM_RC136,16.05,3850.3,3834.25,0.0,54.54234747
2008-11-01,MM_RC136,16.15,3850.3,3834.15,0.0,56.20767539
2008-12-01,MM_RC136,16.11,3850.3,3834.19,0.0,53.16752033
2009-02-01,MM_RC136,16.5,3850.3,3833.8,0.0,44.93696107
2009-03-01,MM_RC136,18.57,3850.3,3831.73,0.0,62.50913882
2010-08-01,MM_RC136,16.46,3850.3,3833.84,0.039664521757945,77.437575
2011-02-01,MM_RC136,17.79,3850.3,3832.51,0.0,33.94435935
2011-08-01,MM_RC136,22.15,3850.3,3828.15,0.043228926416936014,81.11571119
2012-03-01,MM_RC136,22.84,3850.3,3827.46,0.0,58.66320517
2012-06-01,MM_RC136,22.93,3850.3,3827.37,0.0,87.47018369
2012-10-01,MM_RC136,25.0,3850.3,3825.3,0.0,63.99443594
2013-01-01,MM_RC136,22.67,3850.3,3827.63,0.0,27.0
2013-09-01,MM_RC136,16.1,3850.3,3834.2,0.0,75.0
2014-01-01,MM_RC136,26.29,3850.3,3824.01,0.0,44.5
1946-01-01,MM_RC138,10.82,3852.28,3841.46,0.0006909816527290001,38.97734088
1946-02-01,MM_RC138,11.14,3852.28,3841.14,0.0,38.75821597
1946-03-01,MM_RC138,10.54,3852.28,3841.74,0.0,45.95746337
1946-04-01,MM_RC138,9.54,3852.28,3842.74,0.0,59.77919023
1946-05-01,MM_RC138,9.34,3852.28,3842.94,0.0,63.4782428
1946-06-01,MM_RC138,8.84,3852.28,3843.44,1.2902698389e-05,84.22576513
1946-07-01,MM_RC138,8.24,3852.28,3844.04,0.0,82.82699892
1946-08-01,MM_RC138,8.44,3852.28,3843.84,0.0,82.81320696
1946-09-01,MM_RC138,8.64,3852.28,3843.64,0.005326664943255001,74.71724522
1946-10-01,MM_RC138,9.94,3852.28,3842.34,0.0,69.08248648
1946-11-01,MM_RC138,10.04,3852.28,3842.24,0.0,51.26927952
1946-12-01,MM_RC138,10.94,3852.28,3841.34,0.0,51.50078294
1947-01-01,MM_RC138,11.24,3852.28,3841.04,0.0,49.87986935
1947-02-01,MM_RC138,11.24,3852.28,3841.04,0.0,48.77997317
1947-03-01,MM_RC138,9.94,3852.28,3842.34,0.0,48.5
1947-04-01,MM_RC138,8.94,3852.28,3843.34,0.0,60.57203079
1947-05-01,MM_RC138,8.54,3852.28,3843.74,0.0,69.44518409
1947-06-01,MM_RC138,8.04,3852.28,3844.24,0.0,77.66086343
1947-07-01,MM_RC138,8.04,3852.28,3844.24,0.0006980496244570001,84.20409305
1947-08-01,MM_RC138,8.34,3852.28,3843.94,0.0017040380171540002,77.9928709
1947-09-01,MM_RC138,8.84,3852.28,3843.44,0.0,73.39908291
1947-10-01,MM_RC138,9.04,3852.28,3843.24,0.0,59.79955662
1947-11-01,MM_RC138,10.34,3852.28,3841.94,0.0,48.01147659
1947-12-01,MM_RC138,10.94,3852.28,3841.34,0.0,38.25899891
1948-01-01,MM_RC138,11.14,3852.28,3841.14,0.0,39.48216283
1948-02-01,MM_RC138,11.24,3852.28,3841.04,0.0,45.89034893
1948-03-01,MM_RC138,11.34,3852.28,3840.94,0.0,52.74334991
1948-04-01,MM_RC138,10.84,3852.28,3841.44,0.0,67.01643195
1948-05-01,MM_RC138,10.54,3852.28,3841.74,0.0,74.59596174
1948-06-01,MM_RC138,10.14,3852.28,3842.14,0.0,83.75682517
1948-07-01,MM_RC138,9.54,3852.28,3842.74,0.0,84.14660523
1948-08-01,MM_RC138,9.54,3852.28,3842.74,0.0006828666851890001,80.47467825
1948-09-01,MM_RC138,9.54,3852.28,3842.74,0.0,76.15729888
1948-10-01,MM_RC138,9.64,3852.28,3842.64,0.0006345263785510001,72.17905608
1948-11-01,MM_RC138,11.34,3852.28,3840.94,0.0,51.12841258
1948-12-01,MM_RC138,11.54,3852.28,3840.74,0.00380715810464,53.89630129999999
1949-01-01,MM_RC138,11.64,3852.28,3840.64,0.0,40.69151043
1949-02-01,MM_RC138,12.34,3852.28,3839.94,0.0,46.58429033
1949-03-01,MM_RC138,12.04,3852.28,3840.24,0.0,56.99111020000001
1949-04-01,MM_RC138,10.94,3852.28,3841.34,0.0,62.01323729
1949-05-01,MM_RC138,10.34,3852.28,3841.94,0.0,68.86524126
1949-06-01,MM_RC138,10.34,3852.28,3841.94,0.0,85.09952629
1949-07-01,MM_RC138,10.44,3852.28,3841.84,0.0019949836867,83.0191512
1949-08-01,MM_RC138,10.44,3852.28,3841.84,0.0,81.94301035
1949-09-01,MM_RC138,10.84,3852.28,3841.44,0.022214674307613997,70.56351089
1949-10-01,MM_RC138,11.74,3852.28,3840.54,0.0,66.09457093
1949-11-01,MM_RC138,11.84,3852.28,3840.44,0.0,52.60643404
1949-12-01,MM_RC138,12.34,3852.28,3839.94,0.0,32.56707544
1950-01-01,MM_RC138,12.54,3852.28,3839.74,0.0,39.73289423
1950-02-01,MM_RC138,12.44,3852.28,3839.84,0.0,46.03184298
1950-03-01,MM_RC138,12.04,3852.28,3840.24,0.0,52.71863603
1950-04-01,MM_RC138,10.94,3852.28,3841.34,0.0,62.20618167
1950-05-01,MM_RC138,10.34,3852.28,3841.94,0.0,68.68974973
1950-06-01,MM_RC138,10.14,3852.28,3842.14,0.0,84.72298352
1950-07-01,MM_RC138,10.34,3852.28,3841.94,0.001131531723855,77.87158742
1950-08-01,MM_RC138,10.74,3852.28,3841.54,0.0022450124365810003,78.85200396
1950-09-01,MM_RC138,11.14,3852.28,3841.14,0.0,72.85278691
1950-10-01,MM_RC138,11.74,3852.28,3840.54,0.0,69.84704861
1950-11-01,MM_RC138,12.14,3852.28,3840.14,0.0,57.33339827
1950-12-01,MM_RC138,12.44,3852.28,3839.84,0.0,54.28571147
1951-01-01,MM_RC138,12.64,3852.28,3839.64,0.0,38.28927602
1951-02-01,MM_RC138,12.64,3852.28,3839.64,0.0,30.74969607
1951-03-01,MM_RC138,12.34,3852.28,3839.94,0.0,51.56924919
1951-04-01,MM_RC138,11.64,3852.28,3840.64,0.0,65.87593491
1951-05-01,MM_RC138,11.64,3852.28,3840.64,0.0,67.47250451
1951-06-01,MM_RC138,11.24,3852.28,3841.04,0.0,74.66660173
1951-07-01,MM_RC138,11.14,3852.28,3841.14,0.002745718600415001,81.75465142
