Well_ID,Date,WL_elev_ft,P (in),Tmean (F)
M-4A,2006-08-07,3839.36,0.001331812,77.990487060
M-4A,2006-09-01,3840.33,0.019050770,74.675576550
M-4A,2006-10-16,3841.36,0.019193464,58.964378080
M-4A,2006-11-13,3842.03,0.000000000,54.796076260
M-4A,2006-12-15,3842.28,0.000000000,46.078901570
M-4A,2007-01-19,3842.35,0.363032251,39.363354920
M-4A,2007-02-15,3842.21,0.000235658,40.676873440
M-4A,2007-03-29,3840.79,0.000000000,48.502378240
M-4A,2007-04-10,3841.08,0.000000000,65.748826170
M-4A,2007-05-26,3840.95,0.771556193,66.272749420
M-4A,2007-06-25,3838.44,0.000000000,85.447878350
M-4A,2007-07-08,3839.18,0.000000000,79.254915890
M-4A,2007-08-15,3838.53,0.000000000,82.500428780
M-4A,2007-09-22,3838.87,0.000000000,72.589614230
M-4A,2007-10-23,3835.52,0.000000000,48.154726370
M-4A,2007-11-21,3841.40,0.000000000,58.640006230
M-4A,2008-01-15,3841.77,0.000000000,42.734158780
M-4A,2008-02-19,3840.86,0.000000000,45.902273620
M-4A,2008-03-11,3838.05,0.000000000,49.177353360
M-4A,2008-04-09,3838.87,0.000000000,63.190313760
M-4A,2008-05-12,3840.35,0.000000000,69.227742900
M-4A,2008-06-10,3838.05,0.000000000,79.306018230
M-4A,2008-07-09,3840.91,0.178801535,76.781718430
M-4A,2008-08-04,3835.18,0.106226875,80.905077020
M-4A,2008-09-08,3841.05,0.430877871,74.869506710
M-4A,2008-10-20,3842.06,0.000000000,66.192172590
M-4A,2008-11-09,3842.63,0.000000000,47.644711100
M-4A,2008-12-19,3842.87,0.000000000,47.862320390
M-4A,2009-01-14,3842.58,0.000000000,41.113897250
M-4A,2009-02-21,3841.92,0.000000000,47.976269250
M-4A,2009-03-03,3841.50,0.000000000,56.753851880
M-4A,2009-04-10,3841.61,0.000000000,61.192172590
M-4A,2009-05-30,3841.48,0.000000000,72.597456040
M-4A,2009-06-16,3840.53,0.000000000,77.628115060
M-4A,2009-07-02,3840.34,0.000000000,82.464429690
M-4A,2009-08-14,3840.52,0.372288267,80.229500470
M-4A,2009-09-11,3840.46,0.476981693,73.871884940
M-4A,2009-10-10,3839.72,0.000000000,61.185037880
M-4A,2009-11-09,3841.74,0.000000000,58.128115060
M-4A,2009-12-08,3842.31,0.000285388,44.644762710
M-4A,2010-01-05,3842.46,0.000000000,42.381346270
M-4A,2010-02-01,3842.52,0.000000000,46.175524940
M-4A,2010-03-15,3840.82,0.000000000,52.731827100
M-4A,2010-04-02,3840.66,0.000000000,60.222314160
M-4A,2010-05-07,3840.34,0.000000000,66.249147020
M-4A,2010-06-08,3839.93,0.000000000,85.466756310
M-4A,2010-07-23,3839.97,0.000000000,80.378968040
M-4A,2010-08-05,3840.00,0.000000000,85.009461330
M-4A,2010-09-12,3840.25,0.000000000,72.382018550
M-4A,2010-10-15,3834.07,0.000000000,64.992865290
M-4A,2010-11-18,3841.64,0.000000000,49.919294820
M-4A,2010-12-16,3841.56,0.000000000,52.038051770
M-4A,2011-02-19,3840.43,0.000000000,56.497515670
M-4A,2011-03-24,3836.84,0.000000000,57.213525100
M-4A,2011-04-28,3827.03,0.000000000,61.746768780
M-4A,2011-06-03,3827.90,0.000000000,79.135198150
M-4A,2011-07-07,3831.70,0.000000000,84.132871530
M-4A,2011-08-10,3828.87,0.030000000,87.905025410
M-4A,2011-09-06,3828.83,0.000000000,75.477641040
M-4A,2011-10-05,3828.33,0.001589970,69.047409880
M-4A,2011-11-08,3833.55,0.000000000,48.933512630
M-4A,2011-12-09,3835.98,0.000000000,32.021352510
M-4A,2012-01-18,3836.58,0.000000000,45.163685370
M-4A,2012-02-21,3835.49,0.000000000,46.656550660
M-4A,2012-04-10,3827.45,0.000000000,71.477641040
M-4A,2012-05-31,3827.68,0.000000000,75.004968660
M-4A,2012-06-28,3825.77,0.000000000,87.156550660
M-4A,2012-08-12,3824.57,0.000000000,83.632768310
M-4A,2012-09-13,3831.00,0.000496866,73.736635180
M-4A,2012-10-16,3828.44,0.000000000,63.997515670
M-4A,2013-03-06,3831.64,0.000000000,53.000000000
M-4A,2013-04-16,3830.50,0.000000000,65.000000000
M-4A,2013-05-07,3828.47,0.000000000,67.000000000
M-4A,2013-07-08,3826.88,0.000000000,87.500000000
M-4A,2013-08-05,3824.92,0.000000000,85.500000000
M-4A,2013-09-12,3825.30,0.610000000,72.500000000
M-4A,2013-10-31,3827.64,0.000000000,54.000000000
M-4A,2013-12-05,3829.17,0.000000000,56.000000000
M-4A,2014-01-30,3829.71,0.000000000,40.000000000
M-4A,2014-03-11,3827.35,0.000000000,53.492547010
M-4A,2014-04-10,3821.14,0.000000000,65.487578360
M-4A,2014-05-19,3824.44,0.000000000,74.492547010
M-4A,2014-06-06,3824.40,0.000000000,83.987578360
M-4A,2014-09-11,3819.99,0.000099373,76.000000000
M-4A,2014-10-29,3824.63,0.000000000,61.990062690
M-4A,2014-11-20,3827.04,0.000000000,42.990062690
M-4A,2014-12-09,3827.59,0.000000000,53.467703730
M-4B,1984-01-26,3847.13,0.000000000,39.537014220
M-4B,1984-02-16,3846.05,0.000000000,47.787695310
M-4B,1984-03-26,3847.29,0.000000000,56.083345920
M-4B,1984-04-08,3847.55,0.009525385,51.722565250
M-4B,1984-05-26,3847.91,0.000000000,78.934757980
M-4B,1984-06-10,3848.37,0.000000000,75.115485450
M-4B,1984-07-08,3848.20,0.000000000,79.910814550
M-4B,1984-08-05,3848.70,0.784172776,76.402117810
M-4B,1984-09-03,3848.93,0.000000000,78.114306380
M-4B,1984-10-07,3849.29,0.000000000,63.017033660
M-4B,1984-11-13,3849.14,0.000000000,54.271090420
M-4B,1984-12-17,3848.99,0.000000000,36.301918920
M-4B,1985-01-14,3848.81,0.000000000,25.568457730
M-4B,1985-02-15,3848.49,0.000000000,46.974717530
M-4B,1985-03-12,3848.48,0.000000000,64.399401180
M-4B,1985-04-11,3848.51,0.000000000,63.176603070
M-4B,1985-05-14,3849.02,0.000000000,59.900068900
M-4B,1985-06-02,3849.33,0.000000000,69.504253250
M-4B,1985-07-22,3849.55,0.410329748,78.352937330
M-4B,1985-08-06,3849.95,0.007420216,80.531872290
M-4B,1985-09-11,3850.47,0.124370862,74.909046730
M-4B,1985-10-31,3851.35,0.000000000,56.998656190
M-4B,1985-11-14,3851.10,0.000000000,49.677328440
M-4B,1985-12-13,3850.78,0.001487630,31.340405710
M-4B,1986-01-21,3850.11,0.000000000,51.978688850
M-4B,1986-02-07,3850.21,0.000000000,46.429614470
M-4B,1986-03-05,3850.48,0.000000000,52.826157410
M-4B,1986-04-13,3850.58,0.000000000,65.936146600
M-4B,1986-05-14,3850.93,0.000000000,71.042154590
M-4B,1986-06-01,3851.12,0.248628976,61.400345830
M-4B,1986-07-01,3851.38,0.026803757,81.537443000
M-4B,1986-08-10,3851.55,0.155524823,80.561815210
M-4B,1986-09-06,3851.76,0.008275423,73.209064110
M-4B,1986-10-03,3851.78,0.158720660,67.538998150
M-4B,1986-11-14,3851.46,0.018877287,35.188600210
M-4B,1986-12-11,3851.22,0.387185231,26.245296600
M-4B,1987-01-09,3850.94,0.000000000,39.188974710
M-4B,1987-02-17,3850.86,0.000000000,44.032729850
M-4B,1987-03-19,3851.20,0.000000000,53.679978750
M-4B,1987-04-12,3851.28,0.000000000,65.753120240
M-4B,1987-05-13,3851.69,0.000000000,72.425331660
M-4B,1987-06-08,3851.91,0.464683656,71.515157000
M-4B,1987-07-07,3852.21,0.000000000,78.106967830
M-4B,1987-08-18,3852.41,0.000000000,79.086668900
M-4B,1987-09-26,3852.51,0.000043274,66.560916530
M-4B,1987-10-09,3852.46,0.000000000,69.492865290
M-4B,1987-11-10,3852.03,0.000000000,47.540326780
M-4B,1987-12-02,3851.83,0.000000000,43.900320550
M-4B,1988-10-24,3852.66,0.000000000,63.044512740
M-4B,1988-11-14,3852.36,0.000000000,58.018372710
M-4B,1988-12-02,3851.98,0.000000000,45.451631670
M-4B,1989-01-18,3851.66,0.000000000,46.183486570
M-4B,1989-02-14,3851.35,0.000000000,49.471501830
M-4B,1989-03-06,3851.61,0.000000000,38.059346110
M-4B,1989-04-21,3852.19,0.000000000,75.930204790
M-4B,1989-05-21,3852.33,0.000000000,74.586668900
M-4B,1989-06-20,3852.30,0.000000000,86.689942670
M-4B,1989-07-15,3852.74,0.000000000,87.298594380
M-4B,1989-08-06,3852.44,0.133157362,83.535995120
M-4B,1989-09-12,3852.45,0.000000000,75.155445000
M-4B,1989-10-24,3851.92,0.000000000,62.580079080
M-4B,1989-11-07,3851.86,0.000000000,54.552171220
M-4B,1989-12-26,3851.48,0.000000000,43.799720750
M-4B,1990-01-12,3851.12,0.000000000,49.880119770
M-4B,1990-02-01,3850.54,0.000958092,47.414457470
M-4B,1990-10-18,3851.29,0.000000000,65.925460270
M-4B,1990-11-28,3851.31,0.000000000,39.123574280
M-4B,1990-12-21,3850.61,0.000000000,48.893459380
M-4B,1991-02-09,3850.24,0.000000000,53.860838370
M-4B,1991-03-27,3850.58,0.000000000,53.221973360
M-4B,1991-05-14,3850.68,0.000000000,71.970810790
M-4B,1991-06-14,3850.71,0.000000000,73.431382300
M-4B,1991-07-18,3851.67,0.000000000,78.562455100
M-4B,1991-08-21,3852.36,0.000000000,78.578151280
M-4B,1991-09-25,3851.48,0.000000000,67.568187350
M-4B,1991-10-20,3851.85,0.000000000,67.355376480
M-4B,1991-11-27,3851.67,0.000000000,49.001825520
M-4B,1991-12-23,3851.49,0.000000000,40.156944020
M-4B,1992-01-22,3851.24,0.000000000,39.216882570
M-4B,1992-02-19,3850.94,0.000000000,43.129253830
M-4B,1992-03-20,3851.48,0.000000000,52.173198310
M-4B,1992-04-23,3851.33,0.000000000,63.659998190
M-4B,1992-05-27,3851.80,0.000000000,64.230062200
M-4B,1992-06-22,3851.26,0.000165292,78.975575090
M-4B,1992-07-20,3851.78,0.002355414,77.079650300
M-4B,1992-08-19,3851.84,0.018486038,80.995446820
M-4B,1992-09-15,3851.99,0.608427267,75.526248860
M-4B,1992-10-07,3851.65,0.000000000,66.957682300
M-4B,1992-11-09,3852.04,0.000000000,54.088327890
M-4B,1992-12-14,3851.72,0.000000000,36.878968040
M-4B,1993-01-20,3851.45,0.016550845,42.547298100
M-4B,1993-03-16,3850.95,0.000000000,58.096683960
M-4B,1993-04-27,3851.36,0.000000000,74.143365480
M-4B,1993-05-19,3851.25,0.000000000,73.023084300
M-4B,1993-07-06,3851.64,0.000000000,81.616784600
M-4B,1993-08-25,3851.94,0.016637290,79.200277690
M-4B,1993-10-20,3852.29,0.259061023,54.432190290
M-4B,1993-11-18,3852.04,0.000000000,45.845867590
M-4B,1993-12-21,3851.75,0.031993167,46.243474690
M-4B,1994-01-28,3849.95,0.000798410,41.818042320
M-4B,1994-03-11,3851.27,0.000000000,52.172318690
M-4B,1994-04-14,3851.27,0.000000000,62.228934270
M-4B,1994-05-24,3851.45,0.062071418,70.638142530
M-4B,1994-06-22,3851.49,0.024826268,82.079757570
M-4B,1994-07-21,3851.89,0.079657141,84.408187600
M-4B,1994-09-06,3852.30,0.053181184,78.886447340
M-4B,1994-10-11,3852.57,0.000000000,56.626788420
M-4B,1994-11-28,3851.91,0.000000000,36.706969780
M-4B,1994-12-28,3851.73,0.025446114,47.432139150
M-4B,1995-02-02,3848.65,0.000000000,52.102006080
M-4B,1995-03-14,3851.08,0.000000000,54.990324220
M-4B,1995-04-11,3850.31,0.000000000,52.467676740
M-4B,1995-05-25,3851.36,0.000000000,66.735314540
M-4B,1995-06-20,3851.26,0.000000000,79.589345420
M-4B,1995-07-14,3851.85,0.000000000,85.402136970
M-4B,1995-08-21,3852.05,0.000000000,80.995555650
M-4B,1995-09-22,3852.60,0.027642468,65.082302130
M-4B,1995-10-04,3852.63,0.000000000,66.123358590
M-4B,1995-11-22,3852.18,0.000000000,51.687416120
M-4B,1995-12-13,3851.67,0.000000000,54.940595720
M-4B,1996-01-10,3851.55,0.000000000,47.071140630
M-4B,1996-02-14,3850.58,0.000000000,52.530813840
M-4B,1996-03-12,3850.64,0.000000000,57.730602950
M-4B,1996-04-16,3851.12,0.000000000,59.776613140
M-4B,1996-05-15,3851.21,0.000000000,77.046978150
M-4B,1996-06-17,3851.39,0.000000000,82.094871370
M-4B,1996-07-16,3851.41,0.323760409,77.004756470
M-4B,1996-08-12,3850.48,0.000124967,79.005141940
M-4B,1996-09-17,3850.91,0.000000000,69.073009340
M-4B,1996-10-03,3849.53,0.000000000,74.243906610
M-4B,1996-11-05,3851.33,0.000000000,52.559189820
M-4B,1996-12-16,3851.03,0.000000000,34.950934080
M-4B,1997-01-24,3849.92,0.000000000,48.871981370
M-4B,1997-03-03,3850.02,0.000000000,48.679548400
M-4B,1997-04-07,3849.67,0.000000000,55.208768630
M-4B,1997-06-12,3851.10,0.000000000,79.284679130
M-4B,1997-07-08,3851.08,0.058394183,82.507134710
M-4B,1997-08-08,3850.33,0.000000000,74.630493290
M-4B,1997-09-11,3851.50,0.064752129,78.981025730
M-4B,1997-10-02,3851.77,0.027250286,77.905077020
M-4B,1997-11-14,3852.18,0.000000000,50.749456300
M-4B,1997-12-16,3851.85,0.000000000,40.983403960
M-4B,1998-01-12,3851.49,0.000000000,44.054544590
M-4B,1998-03-02,3850.47,0.000000000,43.068814000
M-4B,1998-05-06,3851.24,0.000000000,68.118653730
M-4B,1998-07-31,3851.63,0.108183077,82.964429690
M-4B,1998-08-28,3851.37,0.025026078,82.509512940
M-4B,1998-10-13,3849.83,0.000000000,72.018974270
M-4B,1998-11-24,3852.09,0.000000000,54.500000000
M-4B,1998-12-21,3851.76,0.000000000,46.408863440
M-4B,1999-01-20,3851.20,0.000000000,53.953719440
M-4B,1999-03-02,3850.11,0.000000000,59.905402240
M-4B,1999-04-02,3850.47,0.000000000,52.181527340
M-4B,1999-05-04,3850.92,0.000000000,66.894907260
M-4B,1999-06-08,3850.86,0.000000000,78.587736660
M-4B,1999-07-09,3851.20,0.001183828,83.024001120
M-4B,1999-08-03,3850.42,0.095616598,77.867128470
M-4B,1999-09-01,3851.69,0.000000000,81.763565650
M-4B,1999-10-15,3852.31,0.000000000,65.965931110
M-4B,1999-11-18,3851.94,0.000000000,60.143393300
M-4B,1999-12-16,3851.71,0.000000000,37.437972120
M-4B,2000-01-19,3850.97,0.000000000,54.993678990
M-4B,2000-02-22,3850.29,0.000000000,56.966756310
M-4B,2000-03-20,3850.97,0.000000000,52.775204390
M-4B,2000-04-18,3850.56,0.000000000,67.201633920
M-4B,2000-05-23,3850.96,0.000000000,78.623358590
M-4B,2000-06-20,3851.43,0.039195529,78.447782040
M-4B,2000-07-19,3850.76,0.000570777,85.061679290
M-4B,2000-08-17,3851.12,0.051388717,82.822045220
M-4B,2000-10-03,3851.86,0.000000000,76.021352510
M-4B,2000-11-20,3851.96,0.000000000,42.973839410
M-4B,2000-12-18,3851.63,0.000000000,46.405077020
M-4B,2001-01-26,3850.86,0.000000000,44.056922820
M-4B,2001-02-23,3850.43,0.000000000,58.495191920
M-4B,2001-03-20,3850.54,0.000000000,51.713525100
M-4B,2001-04-24,3850.65,0.000000000,60.291800430
M-4B,2001-05-25,3850.75,0.000000000,81.002378240
M-4B,2001-06-21,3848.10,0.000000000,80.045083250
M-4B,2001-07-27,3850.29,0.040236791,83.435942470
M-4B,2001-08-24,3849.92,0.000000000,80.000000000
M-4B,2001-09-20,3850.98,0.000000000,77.635198150
M-4B,2001-10-23,3846.00,0.000000000,65.935636330
M-4B,2001-11-21,3851.33,0.000000000,47.125736820
M-4B,2001-12-27,3850.97,0.000000000,36.985782200
M-4B,2002-01-16,3851.49,0.000000000,49.386775020
M-4B,2002-02-20,3849.28,0.000000000,46.227742900
M-4B,2002-03-20,3849.29,0.000000000,53.111519020
M-4B,2002-04-10,3849.48,0.000000000,64.822665880
M-4B,2002-05-21,3849.37,0.000237824,72.649467570
M-4B,2002-06-25,3844.73,0.000000000,85.056974430
M-4B,2002-07-24,3849.43,0.000000000,79.090166510
M-4B,2002-08-22,3849.34,0.000000000,80.106762550
M-4B,2002-10-01,3850.33,0.000000000,71.985094030
M-4B,2002-11-14,3850.61,0.000000000,50.666063610
M-4B,2002-12-18,3850.31,0.000000000,51.506462430
M-4B,2003-01-24,3849.86,0.000000000,47.004968660
M-4B,2003-02-19,3849.43,0.000000000,55.487578360
M-4B,2003-03-19,3847.79,0.000000000,49.080653570
M-4B,2003-04-22,3847.29,0.000000000,65.985094030
M-4B,2003-05-19,3845.34,0.000000000,76.625788430
M-4B,2003-06-24,3842.50,0.000000000,81.492547010
M-4B,2003-07-23,3843.67,0.179105642,87.007452990
M-4B,2003-08-20,3841.12,0.000000000,84.490487060
M-4B,2003-09-24,3839.91,0.000000000,76.037948550
M-4B,2003-10-07,3842.58,0.000000000,73.144711100
M-4B,2003-11-18,3845.26,0.000000000,51.040378390
M-4B,2003-12-18,3845.28,0.000000000,37.637628000
M-4B,2004-01-21,3844.80,0.000000000,46.452538510
M-4B,2004-02-17,3844.15,0.000000000,46.670820080
M-4B,2004-03-19,3841.04,0.000000000,64.227742900
M-4B,2004-04-12,3844.45,0.171987463,44.980125370
M-4B,2004-05-18,3839.10,0.000000000,74.530813840
M-4B,2004-06-24,3837.64,0.000000000,75.985094030
M-4B,2004-07-20,3838.69,0.000000000,86.644762710
M-4B,2004-08-26,3838.65,0.000000000,74.689794350
M-4B,2004-10-08,3842.26,0.000000000,67.459673220
M-4B,2004-11-29,3843.03,0.000000000,48.182659640
M-4B,2004-12-28,3843.12,0.000000000,43.163685370
M-4B,2005-01-26,3843.14,0.005551652,50.990487060
M-4B,2005-02-17,3843.06,0.000000000,57.966756310
M-4B,2005-03-22,3841.10,0.000000000,47.723038040
M-4B,2005-04-19,3840.78,0.000000000,66.549788120
M-4B,2005-05-26,3839.80,0.000000000,83.042084360
M-4B,2005-06-27,3840.55,0.000000000,83.602006080
M-4B,2005-07-28,3841.08,0.000000000,73.573570470
M-4B,2005-08-17,3841.83,0.028576155,79.625736820
M-4B,2005-09-08,3842.39,0.000447179,74.492547010
M-4B,2005-10-06,3842.95,0.000198746,74.490062690
M-4B,2005-11-17,3843.52,0.000000000,44.497515670
M-4B,2005-12-22,3843.73,0.000000000,48.943025570
M-4B,2006-01-30,3841.47,0.000000000,46.647089330
M-4B,2006-03-09,3836.67,0.000000000,51.465219400
M-4B,2006-05-24,3837.19,0.000000000,78.149467570
M-4B,2006-07-12,3838.94,0.085728466,87.106762550
M-4B,2006-08-22,3841.56,0.253462907,77.419346430
M-4B,2006-09-14,3838.77,1.152441316,69.972672380
M-4B,2006-10-18,3842.00,0.078765382,61.881397880
M-4B,2006-11-29,3842.37,0.000000000,49.575844280
M-4B,2006-12-20,3843.55,0.115731562,41.774532120
M-4B,2007-01-30,3842.54,0.006770581,47.614011310
M-4B,2007-03-28,3841.36,0.000000000,62.900372160
M-4B,2007-04-18,3841.97,0.000000000,59.417612350
M-4B,2007-06-18,3840.64,0.000000000,80.565560400
M-4B,2007-08-29,3837.56,0.000000000,82.386010440
M-4B,2007-10-23,3837.71,0.000000000,48.154726370
M-4B,2007-11-21,3841.81,0.000000000,58.640006230
M-4B,2008-01-15,3841.99,0.000000000,42.734158780
M-4B,2008-02-19,3841.28,0.000000000,45.902273620
M-4B,2008-03-11,3839.13,0.000000000,49.177353360
M-4B,2008-04-09,3839.73,0.000000000,63.190313760
M-4B,2008-05-12,3841.10,0.000000000,69.227742900
M-4B,2008-06-10,3839.39,0.000000000,79.306018230
M-4B,2008-07-09,3841.50,0.178801535,76.781718430
M-4B,2008-08-04,3837.25,0.106226875,80.905077020
M-4B,2008-09-08,3841.93,0.430877871,74.869506710
M-4B,2008-10-06,3842.71,0.030811697,57.701685530
M-4B,2008-11-10,3842.99,0.000000000,51.118602120
M-4B,2008-12-08,3843.16,0.000000000,47.170871690
M-4B,2009-01-20,3842.83,0.000000000,50.056922820
M-4B,2009-02-18,3840.46,0.000000000,50.947782040
M-4B,2009-03-17,3841.85,0.000000000,55.144659490
M-4B,2009-04-13,3842.54,0.000000000,57.272826150
M-4B,2009-05-11,3841.88,0.000000000,76.618653730
M-4B,2009-06-16,3841.47,0.000000000,77.628115060
M-4B,2009-07-14,3841.38,0.000000000,84.720659800
M-4B,2009-09-04,3836.44,0.000095129,80.476269250
M-4B,2009-10-02,3834.63,0.000000000,68.978595880
M-4B,2009-11-24,3841.93,0.000000000,51.457294980
M-4B,2010-01-25,3842.67,0.000000000,39.004704860
M-4B,2010-02-19,3842.66,0.000000000,50.452538510
M-4B,2010-03-15,3841.24,0.000000000,52.731827100
M-4B,2010-04-12,3839.90,0.000000000,66.139954630
M-4B,2010-05-14,3841.93,0.000000000,63.728311950
M-4B,2010-06-01,3841.60,0.000000000,78.204063760
M-4B,2010-07-14,3840.52,0.000000000,85.552217960
M-4B,2010-08-25,3841.33,0.098535816,75.973891020
M-4B,2010-09-16,3841.15,0.002135251,80.030813840
M-4B,2010-10-15,3836.43,0.000000000,64.992865290
M-4B,2010-11-18,3842.10,0.000000000,49.919294820
M-4B,2010-12-16,3841.95,0.000000000,52.038051770
M-4B,2011-02-19,3840.95,0.000000000,56.497515670
M-4B,2011-03-24,3837.93,0.000000000,57.213525100
M-4B,2011-04-28,3830.28,0.000000000,61.746768780
M-4B,2011-06-03,3831.10,0.000000000,79.135198150
M-4B,2011-07-07,3834.06,0.000000000,84.132871530
M-4B,2011-08-10,3831.47,0.030000000,87.905025410
M-4B,2011-09-06,3831.30,0.000000000,75.477641040
M-4B,2011-10-05,3830.68,0.001589970,69.047409880
M-4B,2011-11-08,3835.15,0.000000000,48.933512630
M-4B,2011-12-09,3836.17,0.000000000,32.021352510
M-4B,2012-01-18,3836.63,0.000000000,45.163685370
M-4B,2012-02-21,3835.83,0.000000000,46.656550660
M-4B,2012-04-10,3829.04,0.000000000,71.477641040
M-4B,2012-05-31,3829.49,0.000000000,75.004968660
M-4B,2012-06-28,3828.34,0.000000000,87.156550660
M-4B,2012-08-08,3827.25,0.000000000,86.085410040
M-4B,2012-09-13,3832.31,0.000496866,73.736635180
M-4B,2012-10-16,3830.15,0.000000000,63.997515670
M-4B,2013-03-06,3832.45,0.000000000,53.000000000
M-4B,2013-04-16,3831.35,0.000000000,65.000000000
M-4B,2013-05-07,3829.76,0.000000000,67.000000000
M-4B,2013-07-08,3828.57,0.000000000,87.500000000
M-4B,2013-08-05,3826.77,0.000000000,85.500000000
M-4B,2013-09-12,3826.78,0.610000000,72.500000000
M-4B,2013-10-31,3828.26,0.000000000,54.000000000
M-4B,2013-12-05,3829.45,0.000000000,56.000000000
M-4B,2014-01-30,3829.92,0.000000000,40.000000000
M-4B,2014-03-11,3828.17,0.000000000,53.492547010
M-4B,2014-04-10,3823.22,0.000000000,65.487578360
M-4B,2014-05-19,3825.64,0.000000000,74.492547010
M-4B,2014-06-06,3825.60,0.000000000,83.987578360
M-4B,2014-09-11,3822.64,0.000099373,76.000000000
M-4B,2014-10-29,3825.59,0.000000000,61.990062690
M-4B,2014-11-20,3827.38,0.000000000,42.990062690
M-4B,2014-12-09,3827.80,0.000000000,53.467703730
M-4C,1984-01-30,3849.37,0.000000000,52.416678960
M-4C,1984-02-21,3849.19,0.000000000,36.000967960
M-4C,1984-03-10,3848.93,0.000000000,57.403154500
M-4C,1984-04-16,3849.03,0.000000000,58.694387020
M-4C,1984-05-16,3849.41,0.785284913,74.782475970
M-4C,1984-06-15,3850.14,0.012096648,77.510283870
M-4C,1984-07-03,3850.22,0.000000000,79.956076020
M-4C,1984-08-11,3850.68,0.592100668,73.490491260
M-4C,1984-09-16,3850.90,0.000000000,71.333758200
M-4C,1984-10-12,3851.00,0.034650537,61.358348070
M-4C,1984-11-15,3850.53,0.000000000,55.360755790
M-4C,1984-12-15,3850.23,1.050450462,33.380870070
M-4C,1985-01-12,3850.03,0.011950912,43.675666540
M-4C,1985-02-01,3850.01,0.000000000,32.661150810
M-4C,1985-03-28,3849.85,0.000000000,58.441265220
M-4C,1985-04-15,3849.93,0.000000000,64.694655830
M-4C,1985-05-16,3850.45,0.000000000,70.884034630
M-4C,1985-06-06,3850.82,0.000000000,65.146428140
M-4C,1985-07-12,3851.04,0.099305071,78.749983500
M-4C,1985-08-16,3851.47,0.000000000,77.252288940
M-4C,1985-09-15,3851.83,0.044262127,75.164845060
M-4C,1985-10-24,3853.24,0.000000000,60.115440790
M-4C,1985-11-17,3852.81,0.000000000,46.276357370
M-4C,1985-12-16,3852.30,0.000000000,38.089614230
M-4C,1986-01-16,3851.84,0.000000000,45.966385330
M-4C,1986-02-11,3851.49,0.000000000,36.000725410
M-4C,1986-03-03,3851.61,0.000123969,57.914559750
M-4C,1986-04-15,3851.67,0.000000000,65.237560710
M-4C,1986-05-16,3852.03,0.000000000,71.200866440
M-4C,1986-06-15,3852.27,0.000289261,81.613557650
M-4C,1986-07-14,3852.39,0.000000000,83.002625390
M-4C,1986-08-21,3852.51,0.000000000,80.118432350
M-4C,1986-09-07,3852.56,0.000000000,76.071990240
M-4C,1986-10-15,3852.46,0.000000000,55.687906040
M-4C,1986-11-13,3852.21,0.000000000,45.520300510
M-4C,1986-12-16,3852.03,0.043878236,47.075794700
M-4C,1987-01-11,3851.82,0.000000000,40.113128870
M-4C,1987-02-09,3851.75,0.000000000,50.796295500
M-4C,1987-03-04,3852.23,0.000000000,52.548635570
M-4C,1987-04-05,3852.27,0.000000000,51.514837060
M-4C,1987-05-12,3852.67,0.000000000,71.044781540
M-4C,1987-06-11,3852.88,0.056900039,76.476914140
M-4C,1987-07-24,3853.18,0.001269484,83.929774450
M-4C,1987-08-10,3853.41,0.009580038,77.566739470
M-4C,1987-09-15,3853.47,0.000000000,61.676316730
M-4C,1987-10-01,3853.47,0.000000000,66.509461330
M-4C,1987-11-15,3852.99,0.000000000,55.033192080
M-4C,1987-12-02,3852.79,0.000000000,43.900320550
M-4C,1988-10-22,3853.55,0.000000000,66.022175600
M-4C,1988-11-19,3853.23,0.000000000,49.314717780
M-4C,1988-12-15,3853.01,0.000000000,49.481785700
M-4C,1989-01-16,3852.71,0.000000000,41.361685490
M-4C,1989-02-08,3852.49,0.000000000,30.101934730
M-4C,1989-03-07,3852.74,0.000000000,46.885373680
M-4C,1989-04-14,3853.34,0.000000000,58.522714780
M-4C,1989-05-31,3853.46,0.000000000,75.018027330
M-4C,1989-06-08,3853.52,0.000000000,75.113448820
M-4C,1989-07-11,3853.77,0.000000000,82.867908100
M-4C,1989-08-09,3853.80,0.000000000,72.984143840
M-4C,1989-09-16,3853.81,0.000000000,68.550942580
M-4C,1989-10-16,3853.50,0.000000000,64.013069230
M-4C,1989-11-15,3853.05,0.000000000,57.347498760
M-4C,1989-12-16,3852.67,0.000000000,49.376692960
M-4C,1990-01-16,3852.39,0.000000000,46.946539300
M-4C,1990-02-10,3852.07,0.000000000,43.499840030
M-4C,1990-03-03,3851.91,0.000000000,51.510552680
M-4C,1990-04-06,3852.39,0.000000000,59.406581320
M-4C,1990-05-15,3852.47,0.000000000,75.864052500
M-4C,1990-06-22,3852.78,0.000000000,87.818253430
M-4C,1990-07-10,3853.06,0.318336446,81.442096520
M-4C,1990-08-17,3853.11,0.000000000,73.646018690
M-4C,1990-09-08,3853.23,0.016550845,78.004821990
M-4C,1990-10-17,3853.23,0.000000000,64.459170250
M-4C,1990-11-15,3852.72,0.000000000,54.614736720
M-4C,1990-12-13,3852.44,0.025058293,55.882534050
M-4C,1991-01-16,3852.09,0.000000000,42.937114560
M-4C,1991-02-15,3851.63,0.000000000,54.316209690
M-4C,1991-03-17,3851.71,0.000000000,40.224963020
M-4C,1991-04-17,3852.15,0.000000000,63.322941700
