id,CWF-4B,CWF-4B,CWF-4B,LC-1A,LC-1A,LC-1A,LC-1B,LC-1B,LC-1B,LC-1C,LC-1C,LC-1C,LC-2A,LC-2A,LC-2A,LC-2B,LC-2B,LC-2B,LC-2C,LC-2C,LC-2C,LC-3A,LC-3A,LC-3A,LC-3C,LC-3C,LC-3C,M-1B,M-1B,M-1B,M-1C,M-1C,M-1C,M-2A,M-2A,M-2A,M-2B,M-2B,M-2B,M-2C,M-2C,M-2C,M-4A,M-4A,M-4A,M-4B,M-4B,M-4B,M-4C,M-4C,M-4C
1994-01-01,41.96810787,0.0,3761.31,42.99377863,0.0,3883.33,41.84461466,0.001140362,3885.28,42.15277286,0.0,3884.84,42.99768557,0.0,3874.49,41.84947909,0.001105407,3880.72,42.14834475,0.0,3883.57,46.39939422,0.0,3873.04,42.07787856,0.0,3874.84,41.72284347,0.001057748,3850.94,42.40673522,0.0,3852.26,43.05210639,0.0,3851.04,41.7316988,0.001039692,3851.29,42.39317946,0.0,3852.13,42.26739637,0.0,3850.5,41.81804232,0.00079841,3849.95,44.29297096,0.0,3852.55
1994-02-01,,,,46.08033101,0.0,3883.44,,,,27.15238027,0.000634197,3885.02,45.02289165,0.0,3874.43,,,,46.07825038,0.0,3884.06,35.10835736,0.0,3872.88,45.03336278,0.0,3874.28,,,,55.05778596,0.0,3852.17,27.32058478,0.000640141,3850.92,,,,27.32058478,0.000640141,3852.22,48.61355765,0.0,3850.39,,,,50.13868015,0.0,3852.58
1994-03-01,56.9306189,0.0,3762.69,64.81836473,0.0,3883.98,61.09991833,0.008948744,3886.35,59.94983381,0.0,3886.74,42.75735452,0.0,3874.33,61.11245172,0.008980001,3881.29,59.95155035,0.0,3885.07,41.51428526,0.0,3872.52,56.02733666,0.000110951,3874.16,45.29609992,0.0,3851.0,48.30137357,0.0,3853.68,56.20459951,0.000482392,3851.08,45.28619993,0.0,3851.46,59.96302722,0.0,3853.29,45.19465583,0.0,3850.31,52.17231869,0.0,3851.27,60.00101753,0.0,3852.73
1994-04-01,65.97839023,0.0,3761.68,57.99912023,0.0,3883.9,62.09920902,0.0,3886.63,63.35912313,0.0,3886.24,52.01644332,0.0,3872.68,62.09657384,0.0,3881.48,58.53846641,0.0,3885.01,58.0042253,0.0,3871.93,65.45118357,0.0,3874.41,62.34769471,0.0,3851.27,63.32092594,0.0,3853.29,58.65651456,0.0,3851.6,62.33589559,0.0,3851.86,59.08149041,0.0,3853.23,62.90990429,0.0,3850.59,62.22893427,0.0,3851.27,62.09994924,0.0,3852.75
1994-05-01,72.97512309,0.004644615,3763.29,60.08546138,0.0,3883.87,68.09690236,0.322783549,3886.77,63.94185272,0.0,3886.24,65.17066385,0.0,3872.3,68.09417705,0.321752836,3881.75,65.17066385,0.0,3884.96,71.95591529,0.009447619,3871.82,73.96464752,0.0,3874.86,70.71022296,0.080295675,3852.76,66.23431712,0.0,3853.2,70.84044914,0.0,3852.21,70.70336083,0.078805946,3853.08,64.55022614,0.0,3853.53,60.2318796,0.0,3850.77,70.63814253,0.062071418,3851.45,70.89260025,0.0,3852.87
1994-06-01,86.92783805,0.0,3761.25,85.3218545,0.0,3884.12,83.93150542,0.008793847,3888.08,85.3218545,0.0,3887.69,81.10445332,0.0,3872.38,83.93374829,0.008829456,3882.02,85.32776375,0.0,3886.11,82.99289937,0.0,3872.0,85.41701801,0.0,3875.58,82.12042349,0.020793921,3852.76,82.65562049,0.0,3854.73,79.071246,0.0,3852.26,82.11587363,0.021130073,3853.39,84.2103923,0.0,3855.19,78.08377314,0.0,3850.71,82.07975757,0.024826268,3851.49,78.08377314,0.0,3853.12
1994-07-01,83.49001841,0.000290127,3759.24,83.94807409,0.0,3884.06,81.46719301,0.0,3887.4,81.51353659,0.149495392,3887.19,82.0044711,0.0,3872.31,81.46838676,0.0,3881.98,83.51076645,0.004421629,3885.93,82.00316066,0.0,3872.36,85.95573743,0.056371714,3876.63,84.35958065,0.08438195,3852.79,85.86548241,0.0,3853.91,84.00194745,0.0,3851.75,84.36388082,0.084024562,3853.04,89.47798474,0.0,3855.05,84.0020862,0.0,3850.64,84.4081876,0.079657141,3851.89,82.02833663,0.0,3853.6
1994-08-01,,,,78.50958933,0.001585492,3884.14,86.85654301,0.0,3887.15,84.01790612,0.017587693,3886.84,79.57132658,0.0,3874.02,86.86097584,0.0,3881.9,80.11615896,0.0,3885.5,82.96533296,0.009715433,3873.75,78.50895703,0.00078507,3878.03,,,,82.91626123,0.056660143,3853.66,82.06429826,0.0,3852.5,,,,80.32146964,0.0,3854.47,81.51676486,0.026272575,3851.06,,,,80.50160785,0.0,3854.07
1994-09-01,76.48234048,0.0,3759.35,79.97110772,0.0,3884.15,,,,77.35520575,0.184723628,3886.19,79.4279284,0.0,3874.95,,,,79.95034459,0.002025048,3885.03,79.46578751,0.0,3874.48,69.95237049,0.0,3878.63,78.8267463,0.054111158,3853.27,73.35958065,0.0,3852.77,69.72508835,0.0,3852.47,78.8319067,0.05401601,3853.58,72.58443326,0.0,3853.69,73.33089388,0.0,3851.32,78.88644734,0.053181184,3852.3,73.4081876,0.0,3854.05
1994-10-01,65.273851305,0.0,3761.725,75.41493407,0.0,3884.14,59.50218486,0.0,3886.53,68.70956657,0.079149149,3886.06,72.35341883,0.0,3875.17,59.50243797,0.0,3882.07,72.35341883,0.0,3884.92,75.46105578,0.0,3874.45,59.07805643,0.0,3877.76,56.69280878,0.0,3853.06,66.69529648,0.0,3853.13,60.72251643,0.008087655,3852.52,56.68634532,0.0,3853.29,59.61516596,0.0,3853.94,52.692888,0.121492742,3851.54,56.62678842,0.0,3852.57,56.09432738,0.0,3853.91
1994-11-01,51.93504257,0.0,3761.84,49.86579932,0.0,3883.7,41.11602128,0.0,3885.24,45.10193794,0.0,3884.83,49.33142219,0.0,3875.04,41.1126535,0.0,3881.26,54.3928097,0.327686817,3883.87,64.93994657,0.01868018,3874.14,50.52217271,0.0,3876.88,36.81461189,0.0,3851.7,55.12320944,0.05003668,3852.2,56.08133032,0.0,3851.83,36.80427857,0.0,3851.8,50.42275831,0.142508839,3852.63,55.08141656,0.049995711,3851.33,36.70696978,0.0,3851.91,50.44830713,0.16696549,3853.53
1994-12-01,48.259723539999996,0.0,3758.6549999999997,49.35739309,0.41104308,3883.49,47.41502064,0.027174286,3885.08,47.32425307,0.0,3884.69,47.38252347,0.0,3875.06,47.41779039,0.027257556,3881.07,47.32965862,0.0,3883.63,47.44081481,0.0,3873.9,47.41367948,0.0,3876.19,47.39671157,0.021608032,3851.42,44.09680172,0.0,3851.93,50.36593772,0.0,3851.34,47.39978937,0.021930249,3851.53,47.15633846,0.0,3852.09,47.26683093,0.0,3850.99,47.43213915,0.025446114,3851.73,47.26683093,0.0,3853.11
1995-01-01,47.99753641,0.004083207,3754.77,48.46244544,0.0,3883.47,39.56182976,0.0,3885.42,41.59526399,0.099771712,3884.69,39.57385495,0.0,3875.37,39.56007698,0.0,3881.11,44.07419625,0.0,3883.6,42.95429134,0.0,3873.89,48.0371754,0.0,3875.65,,,,41.80441792,0.207904593,3851.95,47.19260445,0.0,3851.24,,,,40.48591378,0.0,3851.91,46.06405753,0.0,3850.79,,,,44.60914078,0.0,3852.76
1995-02-01,54.285693679999994,8.0775e-07,3759.6,48.63201807,0.0,3883.5,,,,58.52467544,0.0,3885.2,58.52404948,0.0,3874.93,,,,48.62828423,0.0,3884.02,58.45978223,0.092500644,3873.27,52.01461799,0.0,3875.14,52.15584024,0.0,3850.62,52.09059912,0.0,3852.18,47.72411826,0.0,3850.95,52.15052597,0.0,3851.1,57.24084637,0.0,3852.09,58.362372,0.09744002,3850.02,52.10200608,0.0,3848.65,48.91458996,0.0,3852.37
1995-03-01,56.32749131,0.0,3761.69,56.03569487,0.0,3883.84,54.98773897,0.0,3886.92,58.02343384,0.0,3886.8,54.00747877,0.0,3873.48,54.98814967,0.0,3881.51,56.03447493,0.0,3885.26,61.00340614,0.0,3872.45,56.01631584,0.0,3874.76,54.98488844,0.0,3852.01,51.52237403,0.0,3853.49,56.44224473,0.0,3851.36,54.98537225,0.0,3852.22,56.03942334,0.0,3853.15,50.49328605,0.0,3850.21,54.99032422,0.0,3851.08,55.52606552,0.0,3852.23
1995-04-01,60.53069091,0.0,3761.67,52.46259385,0.0,3883.84,52.46259385,0.0,3886.47,62.97889208,0.0,3886.27,52.46381683,0.0,3872.08,52.46381683,0.0,3881.4,59.04588138,0.0,3885.13,62.02938674,0.0,3871.72,61.49675506,0.0,3874.61,52.44986082,0.0,3843.84,61.03729004,0.0,3853.29,60.4779639,0.0,3850.79,52.45146788,0.0,3845.12,59.62530051,0.0,3853.45,62.96918011,0.0,3850.04,52.46767674,0.0,3850.31,59.94294756,0.0,3852.7
1995-05-01,70.95135058,0.0,3761.93,64.54913207,0.0,3884.06,67.11711228,0.0,3886.88,70.03025675,0.0,3886.82,67.22330332,0.0,3872.79,67.11357797,0.0,3882.0,75.04219548,0.0,3885.59,57.58154564,0.0,3872.07,70.13301631,0.0,3874.95,67.26629456,0.0,3853.07,70.05291702,0.0,3854.0,63.0578149,0.0,3852.08,67.25752412,0.0,3853.43,68.63811345,0.0,3854.3,72.20842421,0.0,3850.34,66.73531454,0.0,3851.36,70.20638758,0.0,3852.68
1995-06-01,83.47952447,0.0,3760.84,76.53532488,0.0,3884.2,80.17969151,0.014196932,3887.88,79.06145569,0.0,3887.82,82.39104612,0.0,3872.78,80.17441939,0.013766684,3882.09,75.01685114,0.0,3886.25,76.52037684,0.0,3872.47,80.0909349,0.007017866,3876.44,79.63582236,0.0,3853.19,72.97869938,0.0,3854.72,75.93541346,0.0,3852.35,79.63129607,0.0,3853.69,82.07642348,0.0,3855.2,78.51055425,0.0,3850.45,79.58934542,0.0,3851.26,80.29985741,0.020950843,3852.8
1995-07-01,84.46657084,0.0,3759.53,76.57860097,0.0,3884.38,85.4206085,0.0,3888.82,82.45299055,0.0,3888.46,77.10669535,0.004153618,3872.44,85.42307892,0.0,3882.65,80.5613316,0.0,3886.94,84.02299402,0.0,3872.58,80.02028791,0.033145664,3877.04,81.72769993,0.0,3853.18,79.0719205,0.042293405,3854.42,81.72019806,0.0,3852.79,81.72019806,0.0,3853.73,81.55593464,0.0,3855.12,77.17055243,0.003347168,3850.9,85.40213697,0.0,3851.85,76.62132654,0.0,3853.37
1995-08-01,83.95806129,0.000464559,3762.06,80.97851219,0.0,3884.18,80.39572304,0.06239204,3887.72,85.02588722,0.002325388,3887.25,79.02631475,0.035676778,3872.71,,,,84.46992972,0.0,3885.97,83.9928339,0.0,3873.19,78.48196251,0.103478987,3878.49,80.32298003,0.050940237,3853.41,83.59667884,0.0,3853.28,82.23444736,0.0,3852.62,80.32861166,0.051625455,3853.65,80.99322891,0.0,3854.23,81.70113681,0.0,3850.91,80.99555565,0.0,3852.05,83.48853705,0.094622492,3853.59
1995-09-01,72.5132933,0.0,3763.2,75.84926033,0.024764009,3884.2,74.01508241,0.0,3886.48,69.68513861,0.220885126,3886.58,69.69481431,0.21996662,3874.01,74.01490036,0.0,3882.06,69.69481431,0.21996662,3885.38,73.5073909,0.0,3874.31,70.54330539,0.0,3879.28,64.86560362,0.035652409,3853.5,83.47548471,0.0,3852.62,77.06601897,0.81061846,3852.67,64.88726405,0.034984282,3853.08,77.06601897,0.81061846,3853.65,77.20534223,0.846198531,3851.38,65.08230213,0.027642468,3852.6,69.5761891,0.238990508,3854.07
1995-10-01,62.53938717,0.0,3759.8,66.38641792,0.0,3884.19,65.62657911,0.0,3886.48,66.38641792,0.0,3886.0,65.59045678,0.0,3874.62,65.62297782,0.0,3881.98,59.61236501,0.0,3884.79,67.51049983,0.0,3874.61,62.01187255,0.0,3879.12,66.1884608,0.0,3853.29,65.21012659,0.0,3851.88,60.08045523,0.0,3852.34,66.18203979,0.0,3852.89,59.81865971,0.0,3852.74,61.94778204,0.0,3851.65,66.12335859,0.0,3852.63,67.55216635,0.0,3853.92
1995-11-01,55.9950766,0.0,3760.51,57.53543544,0.0,3883.77,56.43233104,0.0,3885.19,58.98036328,0.0,3884.84,53.51874307,0.0,3875.07,56.43427531,0.0,3881.22,58.94737067,0.0,3883.8,54.5248209,0.0,3874.72,57.51617574,0.0,3878.15,51.78632247,0.0,3851.88,57.52547988,0.0,3851.15,55.64700441,0.0,3851.72,51.77658123,0.0,3851.54,57.52483106,0.0,3851.56,59.43356424,0.0,3851.36,51.68741612,0.0,3852.18,57.95962161,0.0,3853.54
1995-12-01,53.00394174,0.0,3759.72,47.96244544,0.006757974,3883.57,49.06434911,0.0,3884.88,36.03343424,0.0,3884.2,52.00248255,0.0,3875.29,49.06255954,0.0,3881.09,51.40706067,0.0,3883.44,42.94820661,0.018895238,3874.31,47.98185769,0.003320921,3876.84,54.90927901,0.0,3851.27,51.21367753,0.0,3850.92,34.74524759,0.135229767,3851.08,54.91214131,0.0,3851.04,47.93679219,0.018770774,3851.06,57.19455082,0.0,3851.0,54.94059572,0.0,3851.67,48.35048082,0.046145542,3853.19
1996-01-01,44.03495649,0.0,3756.05,43.38137921,0.0,3883.23,43.03343424,0.0,3883.45,48.84794497,0.126203342,3882.95,42.13359063,0.0,3875.07,43.03252104,0.0,3880.44,48.8522901,0.126307027,3882.63,40.01461799,0.0,3873.88,54.51903309,0.0,3875.92,47.10869457,0.0,3851.18,54.6195884,0.0,3851.48,48.1154906,0.0,3851.09,47.10492594,0.0,3851.01,54.6154906,0.0,3851.37,47.42405129,0.0,3850.64,47.07114063,0.0,3851.55,47.42405129,0.0,3852.85
1996-02-01,55.74581379,0.0032514445,3759.325,52.62114015,0.0,3883.14,52.50795832,0.0,3883.93,56.49959976,0.0,3883.83,60.43573396,0.0,3874.17,52.50778896,0.0,3880.39,52.93924041,0.0,3882.95,57.47684875,0.0,3873.01,55.50608474,0.0,3875.16,57.36951777,0.0,3849.56,52.85519487,0.0,3851.52,56.5174276,0.0,3850.23,57.37394474,0.0,3849.58,58.1109092,0.000269528,3851.48,52.53081384,0.0,3849.62,52.53081384,0.0,3850.58,58.46913455,0.0,3852.44
1996-03-01,61.47973792,0.0,3760.97,50.13620132,0.0,3883.54,57.72791375,0.0,3885.65,57.02759504,0.0,3885.22,58.03003849,0.0,3874.01,57.72058406,0.0,3880.96,48.72778915,0.0,3884.05,50.06253359,0.0,3872.61,41.53747232,0.0,3874.66,57.10869457,0.0,3851.93,57.10869457,0.0,3852.71,54.12169268,0.0,3851.37,57.10492594,0.0,3851.77,56.33496118,0.0,3852.35,57.07114063,0.0,3850.15,57.73060295,0.0,3850.64,58.06167929,0.0,3852.33
1996-04-01,66.467303925,0.0,3761.705,70.18791619,0.0,3883.67,65.70828045,0.0,3886.05,70.18791619,0.0,3885.38,37.52591277,0.223411117,3873.14,65.70157624,0.0,3881.18,62.55228802,0.0,3884.28,60.62710754,0.0,3872.27,37.26217409,0.236295736,3874.84,59.92170807,0.0,3852.32,60.76871458,0.0,3852.4,60.76011313,0.0,3851.53,59.90806979,0.0,3852.02,58.52476327,0.0,3852.44,65.70569156,0.0,3850.27,59.77661314,0.0,3851.12,64.25181058,0.0,3852.7
1996-05-01,80.5604825425,0.0,3760.0125,79.95599562,0.0,3883.53,77.01323058,0.0,3885.79,76.49292855,0.0,3885.59,76.59615428,0.0,3873.0,77.01293785,0.0,3881.18,71.66406075,0.0,3884.42,79.47008815,0.0,3871.99,78.56791248,0.0,3875.22,84.97934984,0.0,3851.92,81.54496117,0.0,3852.3,72.85667107,0.0,3851.73,84.98032883,0.0,3851.79,71.19099123,0.0,3852.86,71.64891601,0.0,3850.35,77.04697815,0.0,3851.21,69.29294921,0.0,3852.75
1996-06-01,85.72390486500001,0.0,3760.49,80.59646472,0.0,3883.47,81.07018831,0.0,3886.41,77.11822055,0.0,3885.98,84.98553943,0.0,3872.87,81.06820724,0.0,3881.51,76.07419625,0.05356889,3884.84,84.99343331,0.0,3872.04,74.52786327,0.000543371,3875.88,81.21745008,0.0,3852.84,74.67756696,0.001917138,3852.83,86.09472162,0.0,3851.71,81.21003205,0.0,3852.73,83.62253371,0.0,3853.67,82.24439055,0.0,3850.29,82.09487137,0.0,3851.39,77.23012113,0.0,3852.94
1996-07-01,85.48375166,0.0,3760.125,82.51671712,0.016894936,3883.74,75.58902455,0.039323295,3886.67,82.02547592,0.040150917,3885.97,79.58232652,0.000362967,3873.98,75.58660902,0.039342263,3881.75,87.48339818,0.0,3884.73,80.51843924,0.0,3873.33,77.00274544,0.252583929,3877.38,77.00726255,0.38830669,3852.75,82.2610254,0.0,3852.85,75.80439332,0.032242811,3851.83,77.00704311,0.382847578,3852.78,80.01760777,0.213520684,3853.49,77.00475647,0.323760409,3850.43,77.00475647,0.323760409,3851.41,82.53794855,0.024846427,3853.38
1996-08-01,76.79935198999999,0.0340250685,3760.84,79.52024247,0.003593424,3883.76,78.98959046,0.000160378,3886.22,83.46828464,0.0,3886.14,79.5196263,0.003496345,3873.86,78.9899903,0.000155557,3881.58,78.9899903,0.000155557,3884.84,77.46664584,0.019095296,3873.49,81.02581747,0.0,3878.12,81.47906531,0.026916682,3852.65,79.00765,0.000164563,3852.77,80.08354786,0.002754897,3851.34,81.47968836,0.025809814,3852.58,80.08354786,0.002754897,3853.41,79.49839215,0.0,3849.96,79.00514194,0.000124967,3850.48,77.37426318,0.057146783,3853.44
1996-09-01,72.99176797,0.037845683666666664,3760.135,69.92886306,0.0,3884.0,67.52928487,0.0,3885.98,80.05004439,0.0,3885.69,79.01284077,0.0,3874.88,67.52856851,0.0,3881.84,77.88791904,0.0,3884.51,71.98448582,0.002655023,3874.71,75.96426832,0.0,3879.47,69.11094114,0.0,3853.1,75.80324469,0.0,3852.14,63.04168533,0.0,3851.96,69.88330707,0.0,3852.61,78.40361871,0.012958285,3852.86,79.36903604,0.00268449,3850.28,69.07300934,0.0,3850.91,78.434598,0.010058858,3853.58
1996-10-01,,,,70.42943968,0.0,3883.28,71.97104548,0.0,3885.54,66.95277664,0.0,3884.3,71.97214229,0.0,3873.71,71.97214229,0.0,3881.44,66.95443732,0.0,3883.39,71.20290368,0.0,3873.89,66.97900319,0.0,3878.44,74.11061888,0.0,3852.21,66.98325759,0.0,3851.53,70.32737242,0.0,3850.84,70.04168533,0.0,3851.02,66.98351551,0.0,3851.89,70.4838239,0.0,3850.13,74.24390661,0.0,3849.53,62.74141631,0.0,3853.23
1996-11-01,54.53105675,0.0,3758.27,50.03229261,0.0,3883.09,52.51147085,0.0,3884.58,56.53484018,0.0,3884.11,52.93977707,0.0,3873.23,52.51129782,0.0,3880.52,56.53363165,0.0,3883.07,53.99779043,0.0,3873.19,56.51567352,0.0,3876.72,52.58982348,0.0,3851.58,56.55462649,0.0,3851.18,56.38966542,0.0,3851.28,52.58666735,0.0,3851.37,56.51995781,0.0,3851.38,52.87808471,0.0,3850.42,52.55918982,0.0,3851.33,54.05490544,0.0,3852.85
1996-12-01,23.56190001,0.0,3757.21,51.95905757,0.0,3883.07,34.96816488,0.0,3884.47,52.35120141,0.0,3883.95,43.50369963,0.0,3874.29,37.03410711,0.0,3879.0,52.35536961,0.0,3882.97,50.96537875,0.0,3873.0,34.98407821,0.0,3875.58,34.92529355,0.0,3851.09,57.41534641,0.0,3850.99,31.1154906,0.0,3850.94,34.9277586,0.0,3850.98,52.07119699,0.0,3851.15,37.19687745,0.0,3850.24,34.95093408,0.0,3851.03,51.89978039,0.0,3852.53
1997-01-01,49.91984837,0.0,3758.41,44.87132208,0.0,3882.91,44.47890745,0.0,3884.37,53.37872656,0.0,3883.93,43.20284963,0.0,3873.9,44.47960222,0.0,3880.33,55.05901717,0.0,3882.94,44.49012779,0.0,3872.5,38.42710144,0.0,3874.82,48.80489408,0.0,3842.76,38.48992998,0.0,3851.03,51.93140802,0.0,3842.51,48.81106513,0.0,3844.04,55.19676638,0.0,3851.1,38.49351902,0.0,3849.15,48.87198137,0.0,3849.92,38.27486862,0.0,3852.09
1997-02-01,44.89284957,0.0,3758.26,51.96397671,0.0,3882.96,46.01559679,0.0,3885.39,48.00524949,0.0,3884.38,43.36059746,0.0,3874.01,46.01543173,0.0,3880.48,48.9534864,0.0,3883.18,52.02310642,0.0,3872.3,39.99433456,0.0,3874.18,,,,48.08284525,0.0,3851.48,44.12434834,0.0,3847.93,,,,52.17680911,0.0,3851.45,44.08463226,0.0,3848.32,,,,50.04697815,0.0,3851.61
1997-03-01,,,,60.51999887,0.0,3883.44,,,,59.96391447,0.0,3885.98,62.92707456,0.0,3872.37,,,,60.55285013,0.0,3884.61,62.96269725,0.0,3871.3,60.52990691,0.0,3873.59,48.77262233,0.0,3850.86,60.65840644,0.0,3852.73,59.36005258,0.0,3850.81,54.18966018,0.0,3850.69,60.71172444,0.0,3852.57,60.01039271,0.0,3849.22,48.6795484,0.0,3850.02,45.42372381,0.322741482,3851.51
1997-04-01,62.50984301,0.0,3762.06,58.01671712,0.0,3883.76,55.10402279,0.0,3886.27,67.58730567,0.0,3885.53,60.56786594,0.0,3871.84,55.10106959,0.0,3881.29,50.05511188,0.0,3884.36,60.53669345,0.0,3871.0,48.57935973,0.0,3873.4,58.73197519,0.0,3846.81,63.85493172,0.0,3852.48,58.098063,0.0,3850.75,55.30809505,0.0,3850.53,67.74858897,0.0,3852.83,58.6518458,0.0,3849.68,55.20876863,0.0,3849.67,58.6518458,0.0,3852.23
1997-05-01,77.73042107,0.0,3759.8050000000003,68.50136446,0.0,3883.6,71.130619,0.0,3885.89,69.01717784,0.041122079,3885.5,68.50130284,0.0,3871.54,71.12665885,0.0,3880.83,77.53491977,0.0,3884.27,71.06475675,0.0,3870.75,71.06475675,0.0,3873.18,77.61791937,0.0,3852.18,79.06518018,0.012234856,3852.41,74.57277242,0.0,3851.63,77.61392673,0.0,3852.07,74.53679559,0.0,3852.92,68.92167306,0.023249882,3849.94,,,,68.1906914,0.0,3852.34
1997-06-01,78.97982334,0.0,3761.7,80.08242644,0.0,3883.63,71.10636971,0.0,3886.83,78.61092346,0.0,3886.35,69.63195733,0.152711865,3870.96,71.1030928,0.0,3880.98,79.29700257,0.0,3884.88,78.55738438,0.0,3870.42,65.61131783,0.516740712,3873.57,72.8614682,0.0,3852.68,79.61112411,0.0,3853.31,76.20364747,0.016708169,3851.65,72.8492595,0.0,3852.79,82.49295689,0.0,3853.52,72.73788066,0.0,3850.19,79.28467913,0.0,3851.1,70.37996137,0.030344655,3852.92
1997-07-01,82.49261302,0.0,3758.91,79.0534712,0.018057867,3883.64,82.5087588,0.062266995,3886.94,79.0534712,0.018057867,3886.64,81.9996587,0.0,3871.23,82.50847156,0.062497038,3881.1,78.08446777,0.0,3885.13,82.00853326,0.073204278,3870.97,83.52864214,0.0,3874.22,82.01809545,0.0,3852.83,83.64500734,0.0,3853.37,81.17851823,0.0,3851.75,82.0174276,0.0,3852.92,83.76883863,0.0,3854.08,84.49819082,0.0,3850.51,82.50713471,0.058394183,3851.08,83.59492298,0.0,3853.35
1997-08-01,77.46799603,0.0,3762.23,81.00503872,0.0,3883.89,81.52295656,0.000427675,3886.14,82.02839552,0.066145023,3886.36,82.02224953,0.0,3872.13,81.52224953,0.000414819,3881.04,78.64522735,0.0,3884.84,78.97273058,0.001554716,3871.74,78.52070273,0.0,3875.63,74.69935463,0.0,3852.51,78.18482952,0.000548543,3853.13,81.54560003,0.000431244,3851.69,81.54560003,0.000431244,3852.27,79.0,0.000323433,3853.82,83.45967322,0.0,3850.67,74.63049329,0.0,3850.33,81.95962161,0.0,3853.82
1997-09-01,78.50590883,0.166090035,3759.45,79.02547592,0.0,3883.86,82.01379752,0.0,3886.46,81.4970804,0.0,3886.17,83.48305687,0.0,3872.15,82.01343667,0.0,3881.07,82.01343667,0.0,3884.76,82.00059385,0.0,3871.72,69.02678747,0.0,3876.07,78.97101072,0.057414903,3852.73,81.55434729,0.0,3852.71,83.00704311,0.0,3851.99,78.97200774,0.058022151,3852.75,80.46848618,0.0,3853.38,80.53557031,0.032849227,3851.0,78.98102573,0.064752129,3851.5,78.50713471,0.24229366,3854.09
1997-10-01,75.50245981,0.048650593,3759.16,72.02255632,0.0,3883.79,77.94320896,0.024736342,3884.83,77.48580224,0.0,3885.31,68.03217974,0.0,3873.74,77.94488812,0.024594006,3881.0,68.03217974,0.0,3884.06,77.92832152,0.000921017,3872.63,77.49283946,0.0,3876.11,77.46374816,0.0,3852.75,75.94559178,0.00246384,3852.05,60.39119216,0.297244366,3851.92,77.46496463,0.0,3852.4,77.85985852,0.033071097,3852.57,78.45481353,0.0,3851.34,77.90507702,0.027250286,3851.77,75.96437808,0.001869984,3854.18
1997-11-01,51.49601906,0.110969978,3759.05,53.29436191,0.0,3883.31,50.67744763,0.1549126,3884.74,43.30845714,0.0,3884.23,50.48761423,0.0,3873.15,50.68018276,0.154870342,3880.4,41.70495431,0.0,3883.27,46.52073338,0.0,3872.28,41.69170665,0.0,3875.25,50.74957977,0.0,3851.87,50.74957977,0.0,3851.62,59.55025713,0.0,3851.55,50.74871433,0.0,3851.72,41.60051427,0.0,3851.82,57.34967378,0.0,3851.26,50.7494563,0.0,3852.18,43.15032622,0.0,3853.63
1997-12-01,40.50640155,0.0,3756.5,41.547632,0.004130176,3883.24,46.98620248,0.301884852,3884.65,40.99456104,0.0,3884.15,50.91168447,0.0,3873.88,42.57667881,0.0,3880.45,40.99469359,0.0,3883.12,51.0124664,0.007887187,3872.27,40.99695763,0.0,3874.33,43.00363128,0.068616406,3851.3,36.33689721,0.0,3851.42,43.81778004,0.0,3851.29,43.00352155,0.066091377,3851.48,40.97552929,0.0,3851.52,36.39323745,0.0,3851.06,40.98340396,0.0,3851.85,40.98340396,0.0,3853.19
1998-01-01,47.974548485625,0.0,3762.6662499999998,41.0175176,0.0,3883.17,48.08146647,0.0,3884.66,48.08146647,0.0,3884.12,45.00530641,0.0,3873.65,37.52156693,0.0,3880.44,42.59328063,0.0,3883.09,45.5135422,0.0,3871.75,45.5135422,0.0,3873.81,43.50357034,0.0,3850.87,48.25007064,0.0,3851.35,43.34331059,0.0,3850.68,37.58045523,0.0,3851.23,42.75915363,0.0,3851.42,50.03557031,0.0,3850.6,44.05454459,0.0,3851.49,40.00470486,0.0,3852.89
1998-02-01,48.66201887125,1.1210590277777776e-07,3762.0375,48.08438607,0.0,3883.14,44.51047768,0.0,3885.19,48.53131512,0.0,3884.76,43.53354495,0.0,3873.49,43.53354495,0.0,3880.48,44.51027151,0.0,3883.51,45.5350238,0.0,3871.38,51.47391828,0.000443804,3873.28,39.7610254,5.4854e-05,3851.07,53.72808076,0.232196222,3851.42,48.24506742,0.0,3850.83,53.73714464,0.231851057,3851.1,42.60140438,0.0,3851.43,43.54037839,0.0,3850.15,,,,53.82199361,0.227977232,3852.58
1998-03-01,57.216025165000005,0.0,3760.465,50.07602751,0.0,3883.57,56.98580224,0.41248153,3886.53,52.41773304,0.008895285,3886.09,42.07667881,0.0,3872.5,62.54381646,0.0,3881.09,42.58695032,0.0,3884.88,53.54177551,0.0,3870.76,48.53001486,0.0,3872.86,37.2718583,0.0,3851.63,48.43132981,0.0,3852.85,52.70581099,0.009046923,3851.15,42.22059671,0.0,3851.88,48.64366304,0.0,3852.63,37.17795478,0.0,3850.09,43.068814,0.0,3850.47,54.92167306,0.004861959,3852.4
1998-04-01,58.50836864,0.0,3759.77,57.9912412,0.0,3883.61,57.9912412,0.0,3886.25,49.15829447,0.0,3885.84,60.68904381,0.0,3871.89,59.4639725,0.0,3881.0,59.4639725,0.0,3884.54,49.01402415,0.0,3870.27,50.0135422,0.0,3872.67,69.00726255,0.0,3851.95,50.10506329,0.0,3852.73,54.95527964,0.0,3851.2,59.4193646,0.0,3852.11,59.15756908,0.0,3852.76,58.05930106,0.0,3850.2,,,,59.4454038,0.0,3852.7
