,id,date,wl,precip,mean_temp
21269,M-2B,2012-02-01,3847.53,0.0,46.7309812
21270,M-2B,2012-04-01,3842.77,0.0,71.4624156
21271,M-2B,2012-05-01,3840.55,0.0,75.00751688
21272,M-2B,2012-06-01,3848.16,0.0,85.3116166
21273,M-2B,2012-08-01,3847.67,0.0,86.12605526
21274,M-2B,2012-09-01,3844.7,0.000751688,73.61126955
21275,M-2B,2012-10-01,3842.16,0.0,63.99624156
21276,M-2B,2013-03-01,3846.46,0.0,53.0
21277,M-2B,2013-04-01,3842.98,0.0,65.0
21278,M-2B,2013-05-01,3843.3,0.0,67.0
21279,M-2B,2013-07-01,3844.22,0.0,87.5
21280,M-2B,2013-08-01,3840.05,0.0,85.5
21281,M-2B,2013-09-01,3839.44,0.61,72.5
21282,M-2B,2013-10-01,3844.68,0.0,54.0
21283,M-2B,2013-12-01,3844.59,0.0,56.0
21284,M-2B,2014-01-01,3843.89,0.0,40.0
21285,M-2B,2014-04-01,3833.4,0.0,65.4812078
21286,M-2B,2014-05-01,3838.31,0.0,74.48872468
21287,M-2B,2014-06-01,3841.73,0.0,83.9812078
21288,M-2B,2014-09-01,3838.78,0.000150338,76.0
21289,M-2B,2014-10-01,3844.76,0.0,61.98496624
21290,M-2B,2014-11-01,3845.57,0.0,42.98496624
21291,M-2B,2014-12-01,3844.27,0.0,53.45114028
21292,M-2C,1984-12-01,3854.74,0.0,42.98021938
21293,M-2C,1985-01-01,3854.48,0.0,40.62417115
21294,M-2C,1985-02-01,3854.34,0.0,42.97727653
21295,M-2C,1985-03-01,3855.2,0.0,64.35069411
21296,M-2C,1985-04-01,3855.97,0.000160035,67.61151491
21297,M-2C,1985-05-01,3856.33,0.0,77.82912395
21298,M-2C,1985-06-01,3856.57,0.0,82.39170887
21299,M-2C,1985-07-01,3857.05,0.084520291,78.86698322
21300,M-2C,1985-08-01,3856.97,0.095705094,77.68375685
21301,M-2C,1985-09-01,3856.32,0.081303027,75.00696538
21302,M-2C,1985-10-01,3855.8,0.0,59.98195663
21303,M-2C,1985-11-01,3854.95,0.0,44.0879691
21304,M-2C,1985-12-01,3854.64,0.089347398,35.45101255
21305,M-2C,1986-01-01,3854.92,0.0,45.94908626
21306,M-2C,1986-02-01,3855.54,0.07198051,41.78329455
21307,M-2C,1986-03-01,3856.03,0.0,56.78522271
21308,M-2C,1986-04-01,3855.99,0.0,56.74991772
21309,M-2C,1986-05-01,3856.48,0.0,70.37322165
21310,M-2C,1986-06-01,3857.24,0.314934644,69.13806662
21311,M-2C,1986-07-01,3856.81,0.099473809,80.48440146
21312,M-2C,1986-08-01,3856.6,0.001488203,83.08025118
21313,M-2C,1986-09-01,3855.81,0.0,72.60786439
21314,M-2C,1986-10-01,3855.49,0.0,58.17574652
21315,M-2C,1986-11-01,3855.24,0.0,47.44564024
21316,M-2C,1986-12-01,3855.38,0.0,42.16862214
21317,M-2C,1987-01-01,3855.24,0.0,45.21825878
21318,M-2C,1987-02-01,3855.16,0.0,47.6174006
21319,M-2C,1987-03-01,3855.36,0.000270822,55.84009476
21320,M-2C,1987-04-01,3855.54,0.0,61.29974157
21321,M-2C,1987-05-01,3855.9,0.0,67.99670277
21322,M-2C,1987-06-01,3855.43,0.056040596,78.03962734
21323,M-2C,1987-07-01,3855.59,0.0,80.06011563
21324,M-2C,1987-08-01,3854.38,0.004874795,84.95937616
21325,M-2C,1987-09-01,3853.21,0.231820886,75.39370687
21326,M-2C,1987-10-01,3852.63,0.001778882,64.54541986
21327,M-2C,1987-11-01,3852.04,0.0,40.48239223
21328,M-2C,1987-12-01,3851.84,0.0,43.85281541
21329,M-2C,1988-10-01,3852.53,0.0,64.16621086
21330,M-2C,1988-11-01,3851.94,0.0,58.02725938
21331,M-2C,1988-12-01,3851.68,0.0,41.49687996
21332,M-2C,1989-01-01,3851.51,0.0,35.82148673
21333,M-2C,1989-02-01,3851.44,0.001432129,53.99999945
21334,M-2C,1989-03-01,3853.01,0.0,60.05540362
21335,M-2C,1989-04-01,3852.92,0.0,63.53090989
21336,M-2C,1989-05-01,3853.43,0.0,70.23132787
21337,M-2C,1989-06-01,3853.86,0.0,86.97709934
21338,M-2C,1989-07-01,3854.07,0.0,84.90733416
21339,M-2C,1989-08-01,3853.56,0.0,82.5135411
21340,M-2C,1989-09-01,3852.97,0.0,72.13877429
21341,M-2C,1989-10-01,3852.08,0.0,64.01843084
21342,M-2C,1989-11-01,3851.61,0.0,57.27444727
21343,M-2C,1989-12-01,3851.43,0.0,30.81018082
21344,M-2C,1990-01-01,3851.3,0.0,48.89844178
21345,M-2C,1990-02-01,3851.22,0.0,42.54498201
21346,M-2C,1990-03-01,3852.8,0.0,46.22749963
21347,M-2C,1990-04-01,3852.87,0.0,67.40780025
21348,M-2C,1990-05-01,3853.17,0.0,66.92616539
21349,M-2C,1990-06-01,3853.9,0.0,82.7799604
21350,M-2C,1990-07-01,3854.21,0.131972814,80.64138094
21351,M-2C,1990-08-01,3853.79,0.035216788,66.3587957
21352,M-2C,1990-09-01,3853.7,0.003341634,72.38160346
21353,M-2C,1990-10-01,3852.52,0.0,62.58613633
21354,M-2C,1990-11-01,3851.83,0.0,58.31436235
21355,M-2C,1990-12-01,3851.57,0.029450555,55.82584491
21356,M-2C,1991-01-01,3851.45,0.0,45.42775806
21357,M-2C,1991-02-01,3851.28,0.079104074,52.16934799
21358,M-2C,1991-03-01,3852.73,0.007043358,49.27150443
21359,M-2C,1991-04-01,3853.09,0.0,63.47396167
21360,M-2C,1991-05-01,3853.27,0.0,75.58354731
21361,M-2C,1991-06-01,3853.55,0.0,72.66968418
21362,M-2C,1991-07-01,3853.78,0.0,80.23132733
21363,M-2C,1991-08-01,3853.61,0.244747278,77.02520194
21364,M-2C,1991-09-01,3853.08,0.074194441,73.94236175
21365,M-2C,1991-10-01,3852.41,0.0,66.60368231
21366,M-2C,1991-11-01,3851.94,0.028426141,54.58113658
21367,M-2C,1991-12-01,3851.75,0.0,38.87478168
21368,M-2C,1992-01-01,3852.0,0.021352068,40.08613687
21369,M-2C,1992-02-01,3851.8,0.007576808,51.79858607
21370,M-2C,1992-03-01,3853.03,0.0,50.21003205
21371,M-2C,1992-04-01,3853.17,0.0,66.09272968
21372,M-2C,1992-05-01,3853.63,0.27074054,67.83903327
21373,M-2C,1992-06-01,3854.17,0.0,78.99046325
21374,M-2C,1992-07-01,3854.45,0.0,80.04219817
21375,M-2C,1992-08-01,3854.04,0.0,79.71066185
21376,M-2C,1992-09-01,3853.89,0.0,75.10403615
21377,M-2C,1992-10-01,3853.59,0.0,66.93647605
21378,M-2C,1992-11-01,3852.29,0.0,52.50347332
21379,M-2C,1992-12-01,3851.93,0.0,30.24506742
21380,M-2C,1993-01-01,3852.11,0.006965856,45.56876753
21381,M-2C,1993-02-01,3852.22,0.0,46.60091611
21382,M-2C,1993-03-01,3853.16,0.000160035,54.33759756
21383,M-2C,1993-04-01,3854.0,0.0,58.2596493
21384,M-2C,1993-05-01,3853.88,0.0,68.98440091
21385,M-2C,1993-06-01,3854.49,0.0,82.01613164
21386,M-2C,1993-07-01,3854.62,0.767725975,77.91021262
21387,M-2C,1993-08-01,3854.44,0.291764381,80.49117201
21388,M-2C,1993-09-01,3854.03,0.0,77.50106204
21389,M-2C,1993-10-01,3853.4,0.0,53.91331392
21390,M-2C,1993-11-01,3852.41,0.10702987,43.47951062
21391,M-2C,1993-12-01,3852.02,0.0,44.33903272
21392,M-2C,1994-01-01,3852.13,0.0,42.39317946
21393,M-2C,1994-02-01,3852.22,0.000640141,27.32058478
21394,M-2C,1994-03-01,3853.29,0.0,59.96302722
21395,M-2C,1994-04-01,3853.23,0.0,59.08149041
21396,M-2C,1994-05-01,3853.53,0.0,64.55022614
21397,M-2C,1994-06-01,3855.19,0.0,84.2103923
21398,M-2C,1994-07-01,3855.05,0.0,89.47798474
21399,M-2C,1994-08-01,3854.47,0.0,80.32146964
21400,M-2C,1994-09-01,3853.69,0.0,72.58443326
21401,M-2C,1994-10-01,3853.94,0.0,59.61516596
21402,M-2C,1994-11-01,3852.63,0.142508839,50.42275831
21403,M-2C,1994-12-01,3852.09,0.0,47.15633846
21404,M-2C,1995-01-01,3851.91,0.0,40.48591378
21405,M-2C,1995-02-01,3852.09,0.0,57.24084637
21406,M-2C,1995-03-01,3853.15,0.0,56.03942334
21407,M-2C,1995-04-01,3853.45,0.0,59.62530051
21408,M-2C,1995-05-01,3854.3,0.0,68.63811345
21409,M-2C,1995-06-01,3855.2,0.0,82.07642348
21410,M-2C,1995-07-01,3855.12,0.0,81.55593464
21411,M-2C,1995-08-01,3854.23,0.0,80.99322891
21412,M-2C,1995-09-01,3853.65,0.81061846,77.06601897
21413,M-2C,1995-10-01,3852.74,0.0,59.81865971
21414,M-2C,1995-11-01,3851.56,0.0,57.52483106
21415,M-2C,1995-12-01,3851.06,0.018770774,47.93679219
21416,M-2C,1996-01-01,3851.37,0.0,54.6154906
21417,M-2C,1996-02-01,3851.48,0.000269528,58.1109092
21418,M-2C,1996-03-01,3852.35,0.0,56.33496118
21419,M-2C,1996-04-01,3852.44,0.0,58.52476327
21420,M-2C,1996-05-01,3852.86,0.0,71.19099123
21421,M-2C,1996-06-01,3853.67,0.0,83.62253371
21422,M-2C,1996-07-01,3853.49,0.213520684,80.01760777
21423,M-2C,1996-08-01,3853.41,0.002754897,80.08354786
21424,M-2C,1996-09-01,3852.86,0.012958285,78.40361871
21425,M-2C,1996-10-01,3851.89,0.0,66.98351551
21426,M-2C,1996-11-01,3851.38,0.0,56.51995781
21427,M-2C,1996-12-01,3851.15,0.0,52.07119699
21428,M-2C,1997-01-01,3851.1,0.0,55.19676638
21429,M-2C,1997-02-01,3851.45,0.0,52.17680911
21430,M-2C,1997-03-01,3852.57,0.0,60.71172444
21431,M-2C,1997-04-01,3852.83,0.0,67.74858897
21432,M-2C,1997-05-01,3852.92,0.0,74.53679559
21433,M-2C,1997-06-01,3853.52,0.0,82.49295689
21434,M-2C,1997-07-01,3854.08,0.0,83.76883863
21435,M-2C,1997-08-01,3853.82,0.000323433,79.0
21436,M-2C,1997-09-01,3853.38,0.0,80.46848618
21437,M-2C,1997-10-01,3852.57,0.033071097,77.85985852
21438,M-2C,1997-11-01,3851.82,0.0,41.60051427
21439,M-2C,1997-12-01,3851.52,0.0,40.97552929
21440,M-2C,1998-01-01,3851.42,0.0,42.75915363
21441,M-2C,1998-02-01,3851.43,0.0,42.60140438
21442,M-2C,1998-03-01,3852.63,0.0,48.64366304
21443,M-2C,1998-04-01,3852.76,0.0,59.15756908
21444,M-2C,1998-05-01,3852.66,0.0,68.51390604
21445,M-2C,1998-06-01,3853.31,0.0,80.06347469
21446,M-2C,1998-07-01,3853.73,0.101284488,81.03503537
21447,M-2C,1998-08-01,3853.65,0.054645409,82.303874
21448,M-2C,1998-09-01,3852.96,0.010612616,81.75827396
21449,M-2C,1998-10-01,3852.49,0.0,67.60492594
21450,M-2C,1998-11-01,3852.01,0.038483889,55.84929386
21451,M-2C,1998-12-01,3851.71,0.0,45.34231176
21452,M-2C,1999-01-01,3851.31,0.0,53.93158631
21453,M-2C,1999-02-01,3852.02,0.0,58.24630249
21454,M-2C,1999-03-01,3852.9,0.0,54.65249257
21455,M-2C,1999-04-01,3852.81,0.0,57.63930531
21456,M-2C,1999-05-01,3852.92,0.0,70.42846627
21457,M-2C,1999-06-01,3853.51,0.0,75.01843084
21458,M-2C,1999-07-01,3854.07,0.000406233,78.83726028
21459,M-2C,1999-08-01,3853.69,0.0,82.45242897
21460,M-2C,1999-09-01,3853.39,0.038221982,72.15855491
21461,M-2C,1999-10-01,3853.01,0.0,65.59396946
21462,M-2C,1999-11-01,3852.09,0.0,59.73240756
21463,M-2C,1999-12-01,3851.76,0.0,37.47692215
21464,M-2C,2000-01-01,3851.62,0.0,37.66585703
21465,M-2C,2000-02-01,3851.68,0.0,48.32753252
21466,M-2C,2000-03-01,3852.75,0.0,61.76161534
21467,M-2C,2000-04-01,3852.72,0.0,64.95421979
21468,M-2C,2000-05-01,3853.09,0.0,71.80827522
21469,M-2C,2000-06-01,3853.71,0.034341503,79.94401548
21470,M-2C,2000-07-01,3854.09,0.0,82.7871459
21471,M-2C,2000-08-01,3853.93,0.0,86.51038449
21472,M-2C,2000-09-01,3853.48,0.0,81.55598452
21473,M-2C,2000-10-01,3852.79,0.0,55.01038449
21474,M-2C,2000-11-01,3852.11,0.0,45.61901215
21475,M-2C,2000-12-01,3851.89,0.0,44.02447071
21476,M-2C,2001-01-01,3851.76,0.0,47.66021096
21477,M-2C,2001-02-01,3852.21,0.0,39.52094915
21478,M-2C,2001-03-01,3852.96,0.0,55.80739555
21479,M-2C,2001-04-01,3853.12,0.0,63.24506742
21480,M-2C,2001-05-01,3853.23,0.0,74.0348552
21481,M-2C,2001-06-01,3854.01,0.10236265,81.56654919
21482,M-2C,2001-07-01,3854.19,0.0,82.5
21483,M-2C,2001-08-01,3853.93,0.0,83.99248312
21484,M-2C,2001-09-01,3853.64,0.0,75.303874
21485,M-2C,2001-10-01,3852.99,0.0,71.93652531
21486,M-2C,2001-11-01,3852.2,0.037647737,55.2128541
21487,M-2C,2001-12-01,3851.87,0.012605526,43.94049392
21488,M-2C,2002-01-01,3851.46,0.0,49.57095041
21489,M-2C,2002-02-01,3851.63,0.0,39.94717154
21490,M-2C,2002-03-01,3852.97,0.0,50.9624156
21491,M-2C,2002-04-01,3853.14,0.0,65.25827396
21492,M-2C,2002-05-01,3853.72,0.0,71.60844749
21493,M-2C,2002-06-01,3854.53,0.009299293,86.46496463
21494,M-2C,2002-07-01,3854.37,0.0,79.13309837
21495,M-2C,2002-08-01,3854.18,0.0,82.60862767
21496,M-2C,2002-09-01,3853.69,0.0,72.54894141
21497,M-2C,2002-10-01,3852.86,0.0,62.51503376
21498,M-2C,2002-11-01,3852.06,0.0,52.26531707
21499,M-2C,2002-12-01,3851.9,0.0,43.48591378
21500,M-2C,2003-01-01,3851.78,0.0,49.48496624
21501,M-2C,2003-02-01,3851.69,0.0,46.97744936
21502,M-2C,2003-03-01,3851.6,0.0,47.92728738
21503,M-2C,2003-04-01,3851.92,0.0,62.04885972
21504,M-2C,2003-05-01,3851.47,0.0,66.15386735
21505,M-2C,2003-06-01,3852.88,0.0,76.47369092
21506,M-2C,2003-07-01,3853.09,0.0,80.48872468
21507,M-2C,2003-08-01,3853.3,0.0,86.48872468
21508,M-2C,2003-09-01,3853.11,0.0,74.56302763
21509,M-2C,2003-10-01,3851.46,0.0,68.09101989
21510,M-2C,2003-11-01,3851.02,0.037478895,53.56724868
21511,M-2C,2003-12-01,3850.7,0.0,39.70228944
21512,M-2C,2004-01-01,3850.47,0.0,46.68203979
21513,M-2C,2004-02-01,3850.25,0.0,40.2135536
21514,M-2C,2004-03-01,3851.49,0.0,64.0425978
21515,M-2C,2004-04-01,3852.51,0.0,63.5
21516,M-2C,2004-05-01,3851.33,0.0,79.45792152
21517,M-2C,2004-06-01,3852.86,0.0,82.97744936
21518,M-2C,2004-07-01,3854.06,0.0,71.37482441
21519,M-2C,2004-08-01,3853.97,0.0,86.54523968
21520,M-2C,2004-09-01,3853.42,0.0,77.59101989
21521,M-2C,2004-10-01,3852.01,0.0,60.85369508
21522,M-2C,2004-11-01,3851.38,0.0,56.63643975
21523,M-2C,2004-12-01,3851.1,0.0,41.52094915
21524,M-2C,2005-01-01,3850.97,0.0,45.03643436
21525,M-2C,2005-02-01,3850.93,0.0,45.49787744
21526,M-2C,2005-03-01,3852.04,0.000140862,38.25545191
21527,M-2C,2005-04-01,3852.83,0.0,66.57341212
21528,M-2C,2005-05-01,3853.91,0.0,64.25545191
21529,M-2C,2005-06-01,3853.99,0.0,75.5418983
21530,M-2C,2005-07-01,3854.61,0.0,87.14700441
21531,M-2C,2005-08-01,3854.52,0.0,81.401937
21532,M-2C,2005-09-01,3854.26,0.0,73.5
21533,M-2C,2005-10-01,3853.77,0.201127532,59.5
21534,M-2C,2005-11-01,3852.23,0.0,56.01127532
21535,M-2C,2005-12-01,3851.8,0.0,38.97270724
21536,M-2C,2006-01-01,3851.47,0.0,50.47464962
21537,M-2C,2006-02-01,3851.08,0.0,47.08045523
21538,M-2C,2006-03-01,3852.27,0.0,57.48496624
21539,M-2C,2006-04-01,3852.76,0.0,65.26619674
21540,M-2C,2006-05-01,3852.89,0.0,77.28292484
21541,M-2C,2006-06-01,3853.13,0.0,85.14348286
21542,M-2C,2006-07-01,3853.58,0.0,80.70669067
21543,M-2C,2006-08-01,3853.21,0.828897594,74.72411826
21544,M-2C,2006-09-01,3852.87,0.0,67.56302763
21545,M-2C,2006-10-01,3852.04,0.0,56.76953812
21546,M-2C,2006-11-01,3851.65,0.0,46.09450049
21547,M-2C,2006-12-01,3851.46,0.0,46.11651574
21548,M-2C,2007-01-01,3851.4,0.03669348,46.06148414
21549,M-2C,2007-02-01,3851.33,0.000347387,40.76082135
21550,M-2C,2007-03-01,3852.44,0.0,64.73641245
21551,M-2C,2007-04-01,3853.22,0.0,64.74172604
21552,M-2C,2007-05-01,3853.59,0.0,72.74699306
21553,M-2C,2007-06-01,3854.25,0.0,82.08702227
21554,M-2C,2007-07-01,3854.37,0.0,83.4982121
21555,M-2C,2007-08-01,3854.14,0.0,83.15249257
21556,M-2C,2007-09-01,3853.99,0.0,77.52413935
21557,M-2C,2007-10-01,3853.14,0.0,65.77783858
21558,M-2C,2007-11-01,3851.71,0.0,58.70669067
21559,M-2C,2008-01-01,3851.28,0.0,42.60805868
21560,M-2C,2008-02-01,3851.08,0.0,46.09218102
21561,M-2C,2008-03-01,3852.38,0.0,49.26135291
21562,M-2C,2008-04-01,3853.2,0.0,63.2797843
21563,M-2C,2008-05-01,3853.6,0.0,69.33608731
21564,M-2C,2008-06-01,3853.9,0.0,79.45157791
21565,M-2C,2008-07-01,3854.1,0.183036959,76.67781873
21566,M-2C,2008-08-01,3853.26,0.113946896,80.85985852
21567,M-2C,2008-09-01,3853.18,0.421778428,74.80739555
21568,M-2C,2008-10-01,3853.04,0.031208139,57.79771056
21569,M-2C,2008-11-01,3852.13,0.0,51.17499668
21570,M-2C,2008-12-01,3851.65,0.0,47.2522907
21571,M-2C,2009-01-01,3851.57,0.0,50.08397678
21572,M-2C,2009-02-01,3851.54,0.0,50.92288615
21573,M-2C,2009-03-01,3852.97,0.0,55.21337343
21574,M-2C,2009-04-01,3853.55,0.0,57.4026365
21575,M-2C,2009-05-01,3853.64,0.0,76.67517685
21576,M-2C,2009-06-01,3854.07,0.0,77.68908289
21577,M-2C,2009-07-01,3853.99,0.0,84.82570282
21578,M-2C,2009-09-01,3853.9,0.000140862,80.46496463
21579,M-2C,2009-10-01,3852.62,0.0,68.96830601
21580,M-2C,2009-11-01,3851.12,0.0,51.43697237
21581,M-2C,2010-01-01,3851.18,0.0,39.00686293
21582,M-2C,2010-02-01,3851.06,0.0,50.42992926
21583,M-2C,2010-03-01,3852.36,0.0,52.60404626
21584,M-2C,2010-04-01,3853.22,0.0,66.20651049
21585,M-2C,2010-05-01,3850.68,0.0,64.07481111
21586,M-2C,2010-06-01,3853.25,0.0,78.30123211
21587,M-2C,2010-07-01,3854.16,0.0,85.57711385
21588,M-2C,2010-08-01,3854.55,0.097852671,75.96144308
21589,M-2C,2010-09-01,3854.3,0.003151382,80.04541986
21590,M-2C,2010-10-01,3852.3,0.0,64.98943534
21591,M-2C,2010-11-01,3851.3,0.0,49.88080767
21592,M-2C,2010-12-01,3850.98,0.0,52.05634487
21593,M-2C,2011-02-01,3850.61,0.0,56.49624156
21594,M-2C,2011-03-01,3852.66,0.0,57.31513816
21595,M-2C,2011-04-01,3853.08,0.0,61.86425975
21596,M-2C,2011-06-01,3852.88,0.0,79.19946738
21597,M-2C,2011-07-01,3853.32,0.0,84.196126
21598,M-2C,2011-08-01,3853.35,0.03,87.85967834
21599,M-2C,2011-09-01,3853.52,0.0,75.46617404
21600,M-2C,2011-10-01,3851.18,0.002405402,69.06989057
21601,M-2C,2011-11-01,3850.61,0.0,51.08027505
21602,M-2C,2011-12-01,3849.94,0.0,32.03151382
21603,M-2C,2012-01-01,3849.18,0.0,45.24154586
21604,M-2C,2012-02-01,3848.65,0.0,46.7309812
21605,M-2C,2012-04-01,3851.51,0.0,71.4624156
21606,M-2C,2012-05-01,3850.49,0.0,75.00751688
21607,M-2C,2012-06-01,3853.02,0.0,85.3116166
21608,M-2C,2012-08-01,3853.54,0.0,86.12605526
21609,M-2C,2012-09-01,3853.16,0.000751688,73.61126955
21610,M-2C,2012-10-01,3851.47,0.0,63.99624156
21611,M-2C,2013-03-01,3848.37,0.0,53.0
21612,M-2C,2013-04-01,3847.75,0.0,65.0
21613,M-2C,2013-05-01,3847.54,0.0,67.0
21614,M-2C,2013-07-01,3852.87,0.0,87.5
21615,M-2C,2013-08-01,3851.08,0.0,85.5
21616,M-2C,2013-09-01,3850.13,0.61,72.5
21617,M-2C,2013-10-01,3848.73,0.0,54.0
21618,M-2C,2013-12-01,3847.01,0.0,56.0
21619,M-2C,2014-01-01,3845.33,0.0,40.0
21620,M-2C,2014-03-01,3844.46,0.0,53.48872468
21621,M-2C,2014-04-01,3844.12,0.0,65.4812078
21622,M-2C,2014-05-01,3843.46,0.0,74.48872468
21623,M-2C,2014-06-01,3849.88,0.0,83.9812078
21624,M-2C,2014-09-01,3850.85,0.000150338,76.0
21625,M-2C,2014-10-01,3849.04,0.0,61.98496624
21626,M-2C,2014-11-01,3847.86,0.0,42.98496624
21627,M-2C,2014-12-01,3846.98,0.0,53.45114028
21628,M-3A,1973-07-01,3850.13,0.0,78.25075053
21629,M-3A,1974-03-01,3846.55,0.0,61.72457048
21630,M-3A,1974-09-01,3850.23,0.0,75.82493559
21631,M-3A,1975-03-01,3845.63,0.0,47.3749916
21632,M-3A,1975-09-01,3847.33,0.02269746,75.39202388
21633,M-3A,1976-02-01,3848.33,0.0,44.69542583
21634,M-3A,1976-09-01,3848.73,0.0,70.23810833
21635,M-3A,1977-01-01,3847.84,0.0,45.57672911
21636,M-3A,1977-03-01,3847.23,0.0,45.83005872
21637,M-3A,1977-12-01,3847.13,0.0,49.91363006
21639,M-3A,1978-01-01,3846.225,0.00019799083333333332,46.51872188
21640,M-3A,1979-02-01,3846.17,0.0,34.46289762
21641,M-3A,1980-01-01,3847.58,0.0,43.9700148
21642,M-3A,1981-01-01,3849.23,0.0,38.76306231
21643,M-3A,1981-03-01,3847.2,0.0,45.42422271
21644,M-3A,1982-01-01,3834.08,0.0,49.34107293
21645,M-3A,1982-03-01,3848.28,0.0,64.52787831
21646,M-3A,1983-04-01,3848.65,0.0,62.21533151
21648,M-3A,1984-02-01,3845.62,0.0,46.331577245
21649,M-3A,1985-02-01,3850.57,0.0,32.81900945
21650,M-3A,1986-02-01,3851.22,0.054272927,38.6565865
21651,M-3A,1987-02-01,3850.44,0.0,50.74934134
21652,M-3A,1988-02-01,3852.1,0.0,51.81189901
21653,M-3A,1989-02-01,3851.69,0.0,50.7583615
21654,M-3A,1990-02-01,3850.39,0.000460174,46.48772395
21655,M-3A,1991-02-01,3850.53,0.027938614,51.12561378
21656,M-3A,1992-01-01,3852.0,0.0,29.56112375
21657,M-3A,1993-02-01,3852.11,0.010562796,49.84319468
21658,M-3A,1994-02-01,3848.42,0.0,30.55751893
21659,M-3A,1995-01-01,3850.59,0.157225661,48.42973933
21660,M-3A,1996-02-01,3848.9,0.0,55.54140146
21661,M-3A,1997-02-01,3848.2,0.0,48.89260884
21662,M-3A,1998-02-01,3851.82,0.228988141,53.78006094
21663,M-3A,1999-03-01,3849.51,0.0,63.61073895
21664,M-3A,2000-01-01,3851.0,0.0,54.99284705
21665,M-3A,2001-01-01,3853.1,0.0,39.89410971
21666,M-3A,2003-01-01,3852.26,0.0,47.50609452
21667,M-3A,2004-01-01,3843.56,0.0,46.44128301
21668,M-3A,2005-01-01,3847.61,0.001058903,49.19446504
21669,M-3A,2006-02-01,3841.77,0.0,52.77956166
21670,M-3A,2007-02-01,3847.54,0.0,47.06210219
21671,M-3A,2008-01-01,3846.8,0.0,40.13909616
21672,M-3A,2009-01-01,3848.18,0.0,47.65635585
21673,M-3A,2010-01-01,3847.51,0.0,41.38833787
21674,M-3A,2011-01-01,3847.03,0.0,35.03562961
21675,M-3A,2012-01-01,3842.71,0.0,47.10250509
21676,M-3D,1976-10-01,3851.4,0.0,61.47002056
21677,M-3D,1985-02-01,3851.25,0.0,32.83287538
21678,M-3D,1986-02-01,3852.29,0.053975012,38.65093788
21679,M-3D,1987-02-01,3852.11,0.0,50.74527862
21680,M-3D,1988-02-01,3852.2,0.0,51.81720593
21681,M-3D,1989-02-01,3852.23,0.0,50.76282831
21682,M-3D,1990-02-01,3851.79,0.000883068,52.34230166
21683,M-3D,1991-02-01,3851.38,0.028327707,51.11945502
21684,M-3D,1992-01-01,3852.33,0.0,29.56202029
21685,M-3D,1993-02-01,3852.36,0.010690216,49.84895665
21686,M-3D,1994-02-01,3851.65,0.0,30.55847433
21687,M-3D,1995-01-01,3851.99,0.156388796,48.42858546
21688,M-3D,1996-02-01,3851.85,0.0,55.54212998
21689,M-3D,1997-02-01,3851.29,0.0,48.89080975
21690,M-3D,1998-02-01,3852.42,0.229067921,53.77640521
21691,M-3D,2000-01-01,3851.93,0.0,54.99280105
21692,M-3D,2001-01-01,3852.43,0.0,39.89231239
21693,M-3D,2002-01-01,3851.92,0.0,45.1287526
21694,M-3D,2003-01-01,3851.58,0.0,47.50619022
21695,M-3D,2004-01-01,3847.8,0.0,46.44029928
21696,M-3D,2005-01-01,3847.86,0.001076876,49.19780449
21697,M-3D,2006-02-01,3846.84,0.0,52.77583941
21698,M-3D,2007-02-01,3847.62,0.0,47.06319497
21699,M-3D,2008-01-01,3847.27,0.0,40.13319275
21700,M-3D,2009-01-01,3848.61,0.0,47.65058106
21701,M-3D,2010-01-01,3848.06,0.0,41.38645548
21702,M-3D,2011-01-01,3847.66,0.0,35.03627307
21703,M-3D,2012-01-01,3843.15,0.0,47.10419336
21704,M-3D,2013-09-01,3836.69,0.0,75.0
21705,M-3D,2014-01-01,3835.3,0.0,43.5
21706,M-4A,1984-01-01,3846.54,0.0,39.53701422
21707,M-4A,1984-02-01,3844.92,0.0,47.78769531
21708,M-4A,1984-03-01,3846.7,0.008275423,32.96641915
21709,M-4A,1984-04-01,3846.94,0.0,58.69438702
21710,M-4A,1984-05-01,3847.23,0.0,79.13131535
21711,M-4A,1984-06-01,3847.63,0.0,75.11548545
21712,M-4A,1984-07-01,3847.36,0.0,80.06524202
21713,M-4A,1984-08-01,3847.88,0.784172776,76.40211781
21714,M-4A,1984-09-01,3848.16,0.0,74.57231019
21715,M-4A,1984-10-01,3848.59,0.148957607,60.54611902
21716,M-4A,1984-11-01,3848.53,0.0,57.41375988
21717,M-4A,1984-12-01,3848.44,4.1323e-05,49.28252711
21718,M-4A,1985-01-01,3848.29,0.0,28.45064196
21719,M-4A,1985-02-01,3847.85,0.0,38.80810621
21720,M-4A,1985-03-01,3847.85,0.0,64.39940118
21721,M-4A,1985-04-01,3847.81,0.0,70.34482224
21722,M-4A,1985-05-01,3848.25,0.0,59.95331848
21723,M-4A,1985-06-01,3848.54,0.0,74.44031981
21724,M-4A,1985-07-01,3848.75,0.410329748,78.35293733
21725,M-4A,1985-08-01,3849.13,0.069913489,77.24655825
21726,M-4A,1985-09-01,3849.65,0.185057372,72.5
21727,M-4A,1985-10-01,3850.29,0.096726895,59.24301377
21728,M-4A,1985-11-01,3850.12,0.0,56.85092053
21729,M-4A,1985-12-01,3849.79,0.0,47.93020479
21730,M-4A,1986-01-01,3849.06,0.0,51.97868885
21731,M-4A,1986-02-01,3849.36,0.0,53.79107098
